,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
free1ng DRX,,2 Round 16 Jinggg PatMen Round 19 Jinggg d4v41,1 Round 6 something Jinggg PatMen,,,,,,,,61,0,1
MaKo DRX,,2 Round 9 PatMen something Round 21 something f0rsakeN,,1 Round 13 PatMen f0rsakeN something d4v41,,,,,,,63,3,0
BeYN DRX,,2 Round 5 something Jinggg Round 11 Jinggg PatMen,1 Round 10 f0rsakeN Jinggg d4v41,,,,,,,,63,5,0
HYUNMIN DRX,,5 Round 12 d4v41 f0rsakeN Round 14 f0rsakeN something Round 15 d4v41 f0rsakeN Round 16 something d4v41 Round 19 f0rsakeN something,2 Round 1 Jinggg PatMen d4v41 Round 2 PatMen d4v41 Jinggg,,,,,,,,54,1,1
Flashback DRX,,3 Round 6 f0rsakeN d4v41 Round 11 something f0rsakeN Round 20 something d4v41,,,,,,,,,50,0,0
Jinggg PRX,,3 Round 4 MaKo BeYN Round 5 HYUNMIN Flashback Round 17 HYUNMIN MaKo,2 Round 3 BeYN MaKo HYUNMIN Round 20 HYUNMIN Flashback MaKo,,,,,1 Round 20 MaKo HYUNMIN Flashback,,,73,1,2
f0rsakeN PRX,,1 Round 4 Flashback free1ng,,,,,,,,,43,1,0
d4v41 PRX,,3 Round 5 MaKo BeYN Round 7 free1ng MaKo Round 21 BeYN HYUNMIN,,,,,,,,,45,0,0
PatMen PRX,,,,,,,,,,,15,3,0
something PRX,,1 Round 11 HYUNMIN free1ng,,,,,,,,,34,0,0
