Map,Round Number,Score,Winning Team,Winning Side,Win Method
2Icebox,1,"""0-1""",DRG,Attackers,Elimination
2Icebox,2,"""0-2""",DRG,Attackers,Elimination
2Icebox,3,"""1-2""",WOL,Defenders,Defuse
2Icebox,4,"""1-3""",DRG,Attackers,Elimination
2Icebox,5,"""2-3""",WOL,Defenders,Defuse
2Icebox,6,"""3-3""",WOL,Defenders,Defuse
2Icebox,7,"""4-3""",WOL,Defenders,Time Expired
2Icebox,8,"""5-3""",WOL,Defenders,Elimination
2Icebox,9,"""5-4""",DRG,Attackers,Spike Detonation
2Icebox,10,"""6-4""",WOL,Defenders,Elimination
2Icebox,11,"""7-4""",WOL,Defenders,Elimination
2Icebox,12,"""7-5""",DRG,Attackers,Elimination
2Icebox,13,"""7-6""",WOL,Defenders,Elimination
2Icebox,14,"""7-7""",WOL,Defenders,Elimination
2Icebox,15,"""7-8""",WOL,Defenders,Defuse
2Icebox,16,"""7-9""",WOL,Defenders,Elimination
2Icebox,17,"""7-10""",WOL,Defenders,Defuse
2Icebox,18,"""8-10""",DRG,Attackers,Elimination
2Icebox,19,"""8-11""",WOL,Defenders,Elimination
2Icebox,20,"""9-11""",DRG,Attackers,Elimination
2Icebox,21,"""10-11""",DRG,Attackers,Elimination
2Icebox,22,"""11-11""",DRG,Attackers,Elimination
2Icebox,23,"""11-12""",WOL,Defenders,Elimination
2Icebox,24,"""11-13""",WOL,Defenders,Elimination
