,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
ANGE1 NAVI,,1 Round 22 crashies Alfajer,,,,,,,,,45,2,0
Shao NAVI,,,,,,,,,,,30,1,0
Ruxic NAVI,,3 Round 7 Chronicle Boaster Round 8 Boaster kaajak Round 9 Alfajer Chronicle,,,,,1 Round 7 Boaster Chronicle,1 Round 6 crashies kaajak Chronicle,,,45,3,0
alexiiik NAVI,,3 Round 3 kaajak Chronicle Round 7 kaajak crashies Round 21 Chronicle Alfajer,2 Round 5 Boaster Alfajer crashies Round 15 Chronicle crashies Boaster,2 Round 17 kaajak Chronicle Boaster crashies Round 23 Alfajer crashies kaajak Chronicle,,,,,,,61,0,0
hiro NAVI,,4 Round 3 crashies Boaster Round 4 Alfajer Chronicle Round 6 Alfajer Boaster Round 21 crashies kaajak,,,,1 Round 4 Chronicle,,,,,62,0,0
crashies FNC,,2 Round 1 Shao hiro Round 2 Shao ANGE1,,,,,,,,,63,1,1
Boaster FNC,,2 Round 11 ANGE1 alexiiik Round 15 Ruxic ANGE1,,,,1 Round 13 Shao,,,,,28,1,0
Chronicle FNC,,5 Round 4 ANGE1 Shao Round 6 alexiiik Ruxic Round 7 hiro alexiiik Round 8 Ruxic alexiiik Round 10 Shao ANGE1,1 Round 13 ANGE1 hiro alexiiik,,,,,,,,61,0,0
kaajak FNC,,2 Round 6 ANGE1 Shao Round 10 alexiiik hiro,,1 Round 14 alexiiik Shao Ruxic ANGE1,,,,,,,47,1,0
Alfajer FNC,,3 Round 4 alexiiik Ruxic Round 12 Shao alexiiik Round 18 ANGE1 hiro,1 Round 20 alexiiik Ruxic hiro,1 Round 19 alexiiik Ruxic Shao hiro,,,,1 Round 19 hiro Ruxic Shao,,,60,2,0
