Player,Team,Map,Side,Agents,R2.0,ACS,K,D,A,K/D,KAST,ADR,HS%,FK,FD,FK/FD
whzy,BLG,Map_2_2Split,All,Raze,1.06,250,19,17,7,+2,74%,154,22%,5,3,+2
Levius,BLG,Map_2_2Split,All,Viper,0.99,148,13,12,1,+1,61%,102,20%,0,2,-2
nephh,BLG,Map_2_2Split,All,Skye,0.87,160,12,16,12,-4,70%,103,19%,2,0,+2
rushia,BLG,Map_2_2Split,All,Omen,0.79,159,14,17,11,-3,65%,95,21%,1,3,-2
Knight,BLG,Map_2_2Split,All,Cypher,0.75,149,11,15,6,-4,65%,101,17%,3,4,-1
Spring,WOL,Map_2_2Split,All,Viper,1.28,270,21,16,5,+5,78%,172,25%,5,3,+2
Lysoar,WOL,Map_2_2Split,All,Omen,1.13,178,14,13,7,+1,87%,122,21%,2,0,+2
Juicy,WOL,Map_2_2Split,All,Raze,1.09,270,21,17,5,+4,78%,171,20%,3,5,-2
Yuicaw,WOL,Map_2_2Split,All,Cypher,0.95,147,12,12,9,0,83%,103,24%,1,3,-2
SiuFatBB,WOL,Map_2_2Split,All,Fade,0.86,127,9,12,6,-3,78%,90,16%,1,0,+1
whzy,BLG,Map_2_2Split,Attack,Raze,0.85,175,7,7,1,0,82%,109,25%,1,3,-2
Levius,BLG,Map_2_2Split,Attack,Viper,1.15,167,6,5,1,+1,64%,130,25%,0,2,-2
nephh,BLG,Map_2_2Split,Attack,Skye,0.78,119,4,7,5,-3,55%,76,25%,1,0,+1
rushia,BLG,Map_2_2Split,Attack,Omen,0.95,139,6,7,7,-1,64%,80,29%,0,0,0
Knight,BLG,Map_2_2Split,Attack,Cypher,0.84,179,7,7,1,0,64%,101,12%,1,3,-2
Spring,WOL,Map_2_2Split,Attack,Viper,1.32,330,14,10,2,+4,67%,202,31%,2,2,0
Lysoar,WOL,Map_2_2Split,Attack,Omen,0.99,101,4,6,5,-2,92%,68,6%,0,0,0
Juicy,WOL,Map_2_2Split,Attack,Raze,1.15,274,12,11,2,+1,83%,178,24%,1,3,-2
Yuicaw,WOL,Map_2_2Split,Attack,Cypher,1.41,207,9,6,6,+3,92%,140,19%,1,3,-2
SiuFatBB,WOL,Map_2_2Split,Attack,Fade,0.99,140,5,7,5,-2,83%,102,19%,0,0,0
whzy,BLG,Map_2_2Split,Defend,Raze,1.26,320,12,10,6,+2,67%,194,20%,4,0,+4
Levius,BLG,Map_2_2Split,Defend,Viper,0.85,131,7,7,0,0,58%,75,15%,0,0,0
nephh,BLG,Map_2_2Split,Defend,Skye,0.94,199,8,9,7,-1,83%,128,15%,1,0,+1
rushia,BLG,Map_2_2Split,Defend,Omen,0.65,179,8,10,4,-2,67%,110,17%,1,3,-2
Knight,BLG,Map_2_2Split,Defend,Cypher,0.67,123,4,8,5,-4,67%,101,21%,2,1,+1
Spring,WOL,Map_2_2Split,Defend,Viper,1.23,205,7,6,3,+1,91%,139,17%,3,1,+2
Lysoar,WOL,Map_2_2Split,Defend,Omen,1.29,263,10,7,2,+3,82%,182,28%,2,0,+2
Juicy,WOL,Map_2_2Split,Defend,Raze,1.02,267,9,6,3,+3,73%,163,16%,2,2,0
Yuicaw,WOL,Map_2_2Split,Defend,Cypher,0.45,82,3,6,3,-3,73%,62,50%,0,0,0
SiuFatBB,WOL,Map_2_2Split,Defend,Fade,0.72,114,4,5,1,-1,73%,77,12%,1,0,+1
