,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
C0M LEV,,2 Round 5 Shyy Melser Round 8 Shyy heat,,,,,,,,,77,1,0
tex LEV,,4 Round 1 mta heat Round 4 mta heat Round 7 keznit mta Round 13 heat mta,1 Round 6 heat mta Shyy,,,1 Round 3 Shyy,,,,,81,0,1
Mazino LEV,,2 Round 8 mta Melser Round 11 keznit Melser,,,,,,,,,55,1,1
aspas LEV,,5 Round 1 Melser keznit Round 12 mta Melser Round 15 keznit Shyy Round 16 Shyy mta Round 17 keznit Shyy,1 Round 10 Shyy keznit heat,,,,,,,,66,0,0
kiNgg LEV,,4 Round 3 Melser keznit Round 5 heat keznit Round 11 Shyy heat Round 12 Shyy keznit,1 Round 2 keznit Melser mta,,,,,,,,82,0,0
Melser KRÜ,,1 Round 16 Mazino tex,,,,1 Round 7 tex,,,,,49,0,0
keznit KRÜ,,3 Round 5 C0M aspas Round 7 kiNgg aspas Round 9 Mazino C0M,1 Round 13 Mazino C0M tex,,,,,,,,60,1,0
heat KRÜ,,,,,,,,,,,29,0,0
Shyy KRÜ,,2 Round 3 C0M kiNgg Round 7 C0M Mazino,,,,,,,,,44,1,0
mta KRÜ,,1 Round 14 kiNgg Mazino,,,,,,,,,31,2,0
