,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
Famouz BME,,1 Round 13 PatMen f0rsakeN,2 Round 7 PatMen Jinggg something Round 20 d4v41 something f0rsakeN,,,1 Round 3 PatMen,,,,,37,0,3
BerserX BME,,3 Round 4 Jinggg something Round 14 d4v41 f0rsakeN Round 15 d4v41 PatMen,2 Round 6 Jinggg f0rsakeN d4v41 Round 12 PatMen d4v41 something,,,1 Round 14 something,,,,,57,1,0
NcSlasher BME,,3 Round 4 f0rsakeN PatMen Round 6 PatMen something Round 16 f0rsakeN PatMen,,,,,,,,,49,3,0
Shiro BME,,3 Round 8 d4v41 Jinggg Round 11 Jinggg something Round 18 d4v41 Jinggg,,,,,,,,,50,3,0
dos9 BME,,3 Round 9 f0rsakeN something Round 14 PatMen Jinggg Round 17 f0rsakeN Jinggg,,1 Round 5 PatMen f0rsakeN d4v41 something,,,,,,,65,1,0
Jinggg PRX,,1 Round 16 Famouz NcSlasher,1 Round 21 dos9 Shiro Famouz,1 Round 1 NcSlasher BerserX dos9 Shiro,,,,,,,55,0,1
f0rsakeN PRX,,2 Round 11 dos9 Famouz Round 18 NcSlasher dos9,1 Round 12 dos9 Shiro BerserX,,,1 Round 12 BerserX,,,,,55,1,1
d4v41 PRX,,1 Round 13 NcSlasher Famouz,1 Round 10 NcSlasher dos9 BerserX,,,1 Round 13 Famouz,,,,,46,0,1
PatMen PRX,,6 Round 2 Famouz dos9 Round 4 Shiro BerserX Round 9 dos9 Famouz Round 11 Shiro NcSlasher Round 17 dos9 BerserX Round 19 BerserX Shiro,1 Round 3 dos9 NcSlasher Shiro,,,,1 Round 9 Famouz dos9,1 Round 4 Famouz NcSlasher BerserX,,,76,9,0
something PRX,,3 Round 8 Shiro Famouz Round 10 Famouz Shiro Round 14 Shiro BerserX,,,,,,,,,59,1,1
