Player,Team,Map,Side,Agents,R2.0,ACS,K,D,A,K/D,KAST,ADR,HS%,FK,FD,FK/FD
Kushy,RRQ,Map_1_1Ascent,All,Sova,1.33,251,23,16,5,+7,88%,159,43%,0,0,0
Monyet,RRQ,Map_1_1Ascent,All,Omen,1.01,200,15,17,11,-2,75%,132,27%,3,2,+1
Jemkin,RRQ,Map_1_1Ascent,All,Jett,0.97,202,16,17,5,-1,75%,141,37%,5,5,0
crazyguy,RRQ,Map_1_1Ascent,All,Kayo,0.76,137,10,15,12,-5,75%,89,13%,2,3,-1
xffero,RRQ,Map_1_1Ascent,All,Cypher,0.73,170,15,19,5,-4,67%,113,41%,1,3,-2
Spring,WOL,Map_1_1Ascent,All,Omen,1.20,225,18,13,11,+5,88%,148,19%,3,2,+1
SiuFatBB,WOL,Map_1_1Ascent,All,Sova,1.14,193,17,13,3,+4,71%,120,22%,3,1,+2
Yuicaw,WOL,Map_1_1Ascent,All,Cypher,1.02,200,19,18,6,+1,71%,128,31%,2,4,-2
Juicy,WOL,Map_1_1Ascent,All,Yoru,1.00,233,17,17,8,0,67%,170,26%,4,3,+1
Lysoar,WOL,Map_1_1Ascent,All,Deadlock,0.66,146,13,18,8,-5,83%,93,32%,1,1,0
Kushy,RRQ,Map_1_1Ascent,Attack,Sova,1.51,272,13,8,3,+5,83%,169,55%,0,0,0
Monyet,RRQ,Map_1_1Ascent,Attack,Omen,0.79,175,7,9,4,-2,75%,111,40%,1,1,0
Jemkin,RRQ,Map_1_1Ascent,Attack,Jett,1.11,221,9,8,3,+1,75%,153,33%,2,2,0
crazyguy,RRQ,Map_1_1Ascent,Attack,Kayo,0.77,127,4,7,9,-3,75%,81,7%,2,1,+1
xffero,RRQ,Map_1_1Ascent,Attack,Cypher,0.73,160,7,9,1,-2,67%,107,44%,1,2,-1
Spring,WOL,Map_1_1Ascent,Attack,Omen,1.32,238,10,6,5,+4,83%,152,18%,2,1,+1
SiuFatBB,WOL,Map_1_1Ascent,Attack,Sova,1.43,216,11,5,1,+6,83%,130,33%,1,0,+1
Yuicaw,WOL,Map_1_1Ascent,Attack,Cypher,1.26,249,11,9,2,+2,67%,149,26%,1,1,0
Juicy,WOL,Map_1_1Ascent,Attack,Yoru,0.91,212,8,9,2,-1,58%,158,23%,2,2,0
Lysoar,WOL,Map_1_1Ascent,Attack,Deadlock,0.42,100,3,10,5,-7,67%,69,25%,1,1,0
Kushy,RRQ,Map_1_1Ascent,Defend,Sova,1.14,230,10,8,2,+2,92%,149,32%,0,0,0
Monyet,RRQ,Map_1_1Ascent,Defend,Omen,1.23,227,8,8,7,0,75%,153,20%,2,1,+1
Jemkin,RRQ,Map_1_1Ascent,Defend,Jett,0.84,184,7,9,2,-2,75%,129,44%,3,3,0
crazyguy,RRQ,Map_1_1Ascent,Defend,Kayo,0.75,148,6,8,3,-2,75%,97,19%,0,2,-2
xffero,RRQ,Map_1_1Ascent,Defend,Cypher,0.72,180,8,10,4,-2,67%,118,39%,0,1,-1
Spring,WOL,Map_1_1Ascent,Defend,Omen,1.07,212,8,7,6,+1,92%,143,20%,1,1,0
SiuFatBB,WOL,Map_1_1Ascent,Defend,Sova,0.85,171,6,8,2,-2,58%,110,9%,2,1,+1
Yuicaw,WOL,Map_1_1Ascent,Defend,Cypher,0.78,152,8,9,4,-1,75%,107,40%,1,3,-2
Juicy,WOL,Map_1_1Ascent,Defend,Yoru,1.09,255,9,8,6,+1,75%,182,32%,2,1,+1
Lysoar,WOL,Map_1_1Ascent,Defend,Deadlock,0.90,194,10,8,3,+2,100%,118,39%,0,0,0
