Player,Team,Map,Side,Agents,R2.0,ACS,K,D,A,K/D,KAST,ADR,HS%,FK,FD,FK/FD
RieNs,TH,Map_1_1Ascent,All,Sova,1.29,231,17,15,10,+2,78%,163,31%,2,1,+1
benjyfishy,TH,Map_1_1Ascent,All,Cypher,1.12,235,19,16,4,+3,78%,155,38%,2,0,+2
Boo,TH,Map_1_1Ascent,All,Omen,0.98,137,11,13,14,-2,74%,91,24%,0,0,0
Wo0t,TH,Map_1_1Ascent,All,Jett,0.92,207,19,19,1,0,87%,123,31%,6,3,+3
MiniBoo,TH,Map_1_1Ascent,All,Yoru,0.86,197,17,16,6,+1,61%,124,42%,4,5,-1
PROFEK,BBL,Map_1_1Ascent,All,Omen,1.36,273,22,16,7,+6,83%,166,34%,3,1,+2
Jamppi,BBL,Map_1_1Ascent,All,Kayo,1.22,198,16,15,8,+1,83%,137,20%,1,1,0
sociablEE,BBL,Map_1_1Ascent,All,Tejo,0.99,196,16,17,6,-1,61%,144,24%,2,2,0
LewN,BBL,Map_1_1Ascent,All,Jett,0.76,174,16,17,4,-1,61%,114,28%,3,6,-3
MAGNUM,BBL,Map_1_1Ascent,All,Fade,0.67,137,9,18,12,-9,70%,103,19%,0,4,-4
RieNs,TH,Map_1_1Ascent,Attack,Sova,1.15,232,8,9,2,-1,64%,159,44%,1,1,0
benjyfishy,TH,Map_1_1Ascent,Attack,Cypher,1.15,261,10,10,2,0,64%,168,42%,1,0,+1
Boo,TH,Map_1_1Ascent,Attack,Omen,0.99,163,6,8,5,-2,55%,106,46%,0,0,0
Wo0t,TH,Map_1_1Ascent,Attack,Jett,0.45,97,4,10,1,-6,82%,52,30%,1,3,-2
MiniBoo,TH,Map_1_1Ascent,Attack,Yoru,0.19,62,2,10,2,-8,36%,48,25%,1,3,-2
PROFEK,BBL,Map_1_1Ascent,Attack,Omen,1.28,257,11,11,2,0,75%,158,23%,2,1,+1
Jamppi,BBL,Map_1_1Ascent,Attack,Kayo,1.37,247,10,10,5,0,75%,173,26%,0,0,0
sociablEE,BBL,Map_1_1Ascent,Attack,Tejo,0.85,158,6,10,3,-4,58%,127,19%,0,1,-1
LewN,BBL,Map_1_1Ascent,Attack,Jett,0.03,32,1,11,1,-10,33%,23,17%,0,5,-5
MAGNUM,BBL,Map_1_1Ascent,Attack,Fade,0.41,112,4,11,5,-7,58%,84,25%,0,3,-3
RieNs,TH,Map_1_1Ascent,Defend,Sova,1.41,231,9,6,8,+3,92%,167,22%,1,0,+1
benjyfishy,TH,Map_1_1Ascent,Defend,Cypher,1.09,212,9,6,2,+3,92%,143,34%,1,0,+1
Boo,TH,Map_1_1Ascent,Defend,Omen,0.97,114,5,5,9,0,92%,77,13%,0,0,0
Wo0t,TH,Map_1_1Ascent,Defend,Jett,1.34,308,15,9,0,+6,92%,188,32%,5,0,+5
MiniBoo,TH,Map_1_1Ascent,Defend,Yoru,1.47,321,15,6,4,+9,83%,193,48%,3,2,+1
PROFEK,BBL,Map_1_1Ascent,Defend,Omen,1.46,292,11,5,5,+6,91%,174,48%,1,0,+1
Jamppi,BBL,Map_1_1Ascent,Defend,Kayo,1.04,146,6,5,3,+1,91%,99,12%,1,1,0
sociablEE,BBL,Map_1_1Ascent,Defend,Tejo,1.14,237,10,7,3,+3,64%,163,30%,2,1,+1
LewN,BBL,Map_1_1Ascent,Defend,Jett,1.59,330,15,6,3,+9,91%,214,30%,3,1,+2
MAGNUM,BBL,Map_1_1Ascent,Defend,Fade,0.94,166,5,7,7,-2,82%,124,16%,0,1,-1
