,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
Boo TH,,2 Round 7 kamo nAts Round 13 paTiTek Serial,1 Round 2 paTiTek nAts keiko,,,,,,,,45,1,0
RieNs TH,,1 Round 5 keiko kamo,1 Round 14 keiko kamo Serial,,,,,,,,67,1,0
MiniBoo TH,,1 Round 9 paTiTek keiko,,1 Round 6 keiko Serial kamo paTiTek,,,,,,,58,0,0
Wo0t TH,,6 Round 1 kamo keiko Round 2 kamo Serial Round 3 nAts paTiTek Round 5 nAts Serial Round 8 paTiTek kamo Round 11 nAts paTiTek,2 Round 10 keiko kamo paTiTek Round 15 nAts kamo keiko,,1 Round 12 Serial keiko nAts kamo paTiTek,2 Round 3 paTiTek Round 11 paTiTek,,,,,111,7,2
benjyfishy TH,,1 Round 4 kamo nAts,,,,,,,,,50,2,0
paTiTek TL,,1 Round 12 RieNs MiniBoo,1 Round 3 MiniBoo Boo RieNs,,,,,,,,43,0,0
nAts TL,,,,,,,,,,,20,0,0
keiko TL,,3 Round 6 Boo Wo0t Round 11 MiniBoo benjyfishy Round 14 benjyfishy MiniBoo,,,,,,,,,55,0,0
kamo TL,,,,,,,,,,,24,2,1
Serial TL,,2 Round 1 Wo0t RieNs Round 9 Wo0t benjyfishy,1 Round 10 Boo Wo0t benjyfishy,,,,1 Round 10 Wo0t benjyfishy,,,,82,0,1
