Map,Round Number,Score,Winning Team,Winning Side,Win Method
1Sunset,1,"""1-0""",TLN,Defenders,Elimination
1Sunset,2,"""2-0""",TLN,Defenders,Elimination
1Sunset,3,"""2-1""",DFM,Attackers,Elimination
1Sunset,4,"""3-1""",TLN,Defenders,Defuse
1Sunset,5,"""3-2""",DFM,Attackers,Elimination
1Sunset,6,"""3-3""",DFM,Attackers,Elimination
1Sunset,7,"""3-4""",DFM,Attackers,Spike Detonation
1Sunset,8,"""4-4""",TLN,Defenders,Elimination
1Sunset,9,"""5-4""",TLN,Defenders,Defuse
1Sunset,10,"""6-4""",TLN,Defenders,Defuse
1Sunset,11,"""6-5""",DFM,Attackers,Spike Detonation
1Sunset,12,"""6-6""",DFM,Attackers,Elimination
1Sunset,13,"""6-7""",TLN,Defenders,Defuse
1Sunset,14,"""6-8""",TLN,Defenders,Elimination
1Sunset,15,"""6-9""",TLN,Defenders,Elimination
1Sunset,16,"""7-9""",DFM,Attackers,Elimination
1Sunset,17,"""7-10""",TLN,Defenders,Elimination
1Sunset,18,"""7-11""",TLN,Defenders,Elimination
1Sunset,19,"""8-11""",DFM,Attackers,Elimination
1Sunset,20,"""8-12""",TLN,Defenders,Defuse
1Sunset,21,"""9-12""",DFM,Attackers,Elimination
1Sunset,22,"""9-13""",TLN,Defenders,Defuse
1Sunset,23,"""""",,,
1Sunset,24,"""""",,,
