,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
soulcas MKOI,,3 Round 1 Elite marteen Round 6 SUYGETSU saadhak Round 18 marteen SUYGETSU,,1 Round 8 Elite SUYGETSU Avez saadhak,,1 Round 8 saadhak,,,,,40,1,2
sheydos MKOI,,,,,1 Round 14 SUYGETSU Elite saadhak Avez marteen,,,,,,33,3,0
flyuh MKOI,,6 Round 2 Elite Avez Round 6 marteen Avez Round 10 SUYGETSU saadhak Round 13 marteen SUYGETSU Round 25 saadhak marteen Round 26 marteen saadhak,1 Round 22 saadhak SUYGETSU Avez,,,1 Round 7 SUYGETSU,,,,,67,5,0
Filu MKOI,,3 Round 2 saadhak marteen Round 3 Avez Elite Round 9 saadhak Elite,2 Round 15 saadhak SUYGETSU Avez Round 20 Elite Avez SUYGETSU,1 Round 16 marteen SUYGETSU Avez saadhak,,,,,,,43,1,0
grubinho MKOI,,2 Round 1 saadhak SUYGETSU Round 7 Elite saadhak,1 Round 13 saadhak Avez Elite,,,,,,,,42,0,1
saadhak KC,,1 Round 24 sheydos Filu,2 Round 3 sheydos grubinho Filu Round 20 grubinho soulcas Filu,,,1 Round 3 Filu,,,,,47,5,0
SUYGETSU KC,,4 Round 7 grubinho sheydos Round 17 soulcas Filu Round 24 flyuh grubinho Round 26 soulcas Filu,,,,,,,,,39,0,0
Avez KC,,6 Round 5 grubinho Filu Round 7 soulcas Filu Round 10 flyuh grubinho Round 11 flyuh Filu Round 12 flyuh sheydos Round 25 flyuh sheydos,,1 Round 23 Filu soulcas flyuh grubinho,,1 Round 26 sheydos,,,,,57,4,2
marteen KC,,1 Round 4 soulcas grubinho,,,,,,,,,42,1,1
Elite KC,,4 Round 10 sheydos soulcas Round 11 grubinho sheydos Round 20 sheydos flyuh Round 25 Filu soulcas,1 Round 17 grubinho sheydos flyuh,,,,,,,,54,0,1
