(BANK) TL APK (BANK),1 0.2k 0.2k,2 8.1k $$ 4.2k,3 0.4k $$$ $$$ 12.2k,4 2.6k $$ $$$ 3.3k,5 7.3k $ $$ 8.7k,6 0.7k $$$ $$$ 11.3k,7 3.7k $$ $$$ 6.1k,8 7.8k $$$ $ 11.7k,9 15.0k $$$ $$$ 6.6k,10 4.9k $$$ $$$ 13.5k,11 11.5k $$$ $$ 5.1k,12 20.6k $$$ $$ 0.4k
(BANK) TL APK (BANK),13 0.2k 0.2k,14 4.0k $$ 10.3k,15 9.7k $$ $$$ 2.4k,16 1.6k $$$ $$$ 5.0k,17 6.0k $$$ 11.5k,18 17.7k $$$ $$$ 1.9k,19 24.8k $$$ $ 10.7k,20 23.1k $$$ $$$ 4.0k,21 10.9k $$$ $$$ 8.9k,22 3.6k $$$ $$$ 8.3k,,
