Map,Round Number,Score,Winning Team,Winning Side,Win Method
2Bind,1,"""1-0""",T1,Attackers,Elimination
2Bind,2,"""2-0""",T1,Attackers,Elimination
2Bind,3,"""3-0""",T1,Attackers,Spike Detonation
2Bind,4,"""4-0""",T1,Attackers,Elimination
2Bind,5,"""4-1""",VIT,Defenders,Elimination
2Bind,6,"""5-1""",T1,Attackers,Elimination
2Bind,7,"""5-2""",VIT,Defenders,Defuse
2Bind,8,"""5-3""",VIT,Defenders,Time Expired
2Bind,9,"""5-4""",VIT,Defenders,Elimination
2Bind,10,"""6-4""",T1,Attackers,Elimination
2Bind,11,"""6-5""",VIT,Defenders,Elimination
2Bind,12,"""7-5""",T1,Attackers,Elimination
2Bind,13,"""7-6""",T1,Attackers,Elimination
2Bind,14,"""7-7""",T1,Attackers,Elimination
2Bind,15,"""8-7""",VIT,Defenders,Defuse
2Bind,16,"""8-8""",T1,Attackers,Elimination
2Bind,17,"""9-8""",VIT,Defenders,Defuse
2Bind,18,"""10-8""",VIT,Defenders,Elimination
2Bind,19,"""11-8""",VIT,Defenders,Elimination
2Bind,20,"""12-8""",VIT,Defenders,Elimination
2Bind,21,"""12-9""",T1,Attackers,Spike Detonation
2Bind,22,"""13-9""",VIT,Defenders,Elimination
2Bind,23,"""""",,,
2Bind,24,"""""",,,
