Player,Team,Map,Side,Agents,R2.0,ACS,K,D,A,K/D,KAST,ADR,HS%,FK,FD,FK/FD
margaret,NS,Map_3_3Pearl,All,Killjoy,1.05,160,15,14,2,+1,65%,104,38%,2,3,-1
Persia,NS,Map_3_3Pearl,All,Astra,0.95,147,16,14,6,+2,83%,97,32%,2,2,0
Ivy,NS,Map_3_3Pearl,All,Vyse,0.92,162,17,15,6,+2,83%,111,50%,1,0,+1
Dambi,NS,Map_3_3Pearl,All,Neon,0.91,162,20,14,7,+6,74%,106,23%,2,5,-3
Francis,NS,Map_3_3Pearl,All,Tejo,0.90,171,16,19,3,-3,78%,108,27%,1,1,0
Monyet,RRQ,Map_3_3Pearl,All,Astra,1.15,216,20,16,11,+4,83%,132,22%,5,0,+5
Kushy,RRQ,Map_3_3Pearl,All,Kayo,1.14,191,15,16,12,-1,78%,115,41%,3,3,0
Jemkin,RRQ,Map_3_3Pearl,All,Yoru,0.86,179,15,19,2,-4,61%,122,24%,2,3,-1
crazyguy,RRQ,Map_3_3Pearl,All,Tejo,0.84,124,10,16,7,-6,78%,85,15%,0,1,-1
xffero,RRQ,Map_3_3Pearl,All,Vyse,0.79,124,16,17,5,-1,78%,74,15%,1,1,0
margaret,NS,Map_3_3Pearl,Attack,Killjoy,1.65,300,13,6,0,+7,55%,193,41%,2,2,0
Persia,NS,Map_3_3Pearl,Attack,Astra,1.10,154,7,6,3,+1,91%,104,46%,0,0,0
Ivy,NS,Map_3_3Pearl,Attack,Vyse,0.68,133,6,8,4,-2,73%,89,100%,0,0,0
Dambi,NS,Map_3_3Pearl,Attack,Neon,0.83,194,7,8,3,-1,64%,140,15%,1,4,-3
Francis,NS,Map_3_3Pearl,Attack,Tejo,1.24,266,11,8,1,+3,73%,154,25%,1,1,0
Monyet,RRQ,Map_3_3Pearl,Attack,Astra,1.22,151,6,5,6,+1,92%,101,22%,1,0,+1
Kushy,RRQ,Map_3_3Pearl,Attack,Kayo,1.36,175,7,4,7,+3,83%,101,46%,1,1,0
Jemkin,RRQ,Map_3_3Pearl,Attack,Yoru,1.09,189,8,6,1,+2,83%,124,23%,2,2,0
crazyguy,RRQ,Map_3_3Pearl,Attack,Tejo,0.85,85,3,5,3,-2,92%,59,13%,0,0,0
xffero,RRQ,Map_3_3Pearl,Attack,Vyse,0.84,70,4,4,2,0,83%,47,30%,0,1,-1
margaret,NS,Map_3_3Pearl,Defend,Killjoy,0.50,33,2,8,2,-6,75%,23,25%,0,1,-1
Persia,NS,Map_3_3Pearl,Defend,Astra,0.82,141,9,8,3,+1,75%,90,22%,2,2,0
Ivy,NS,Map_3_3Pearl,Defend,Vyse,1.14,190,11,7,2,+4,92%,130,33%,1,0,+1
Dambi,NS,Map_3_3Pearl,Defend,Neon,0.99,134,13,6,4,+7,83%,74,46%,1,1,0
Francis,NS,Map_3_3Pearl,Defend,Tejo,0.58,85,5,11,2,-6,83%,66,29%,0,0,0
Monyet,RRQ,Map_3_3Pearl,Defend,Astra,1.07,288,14,11,5,+3,73%,165,22%,4,0,+4
Kushy,RRQ,Map_3_3Pearl,Defend,Kayo,0.91,209,8,12,5,-4,73%,130,37%,2,2,0
Jemkin,RRQ,Map_3_3Pearl,Defend,Yoru,0.60,168,7,13,1,-6,36%,120,25%,0,1,-1
crazyguy,RRQ,Map_3_3Pearl,Defend,Tejo,0.82,166,7,11,4,-4,64%,114,17%,0,1,-1
xffero,RRQ,Map_3_3Pearl,Defend,Vyse,0.73,184,12,13,3,-1,73%,104,9%,1,0,+1
