Player,Team,Map,Side,Agents,R2.0,ACS,K,D,A,K/D,KAST,ADR,HS%,FK,FD,FK/FD
N4RRATE,SEN,Map_2_2Ascent,All,Sova,1.01,230,14,16,6,-2,79%,140,31%,3,1,+2
johnqt,SEN,Map_2_2Ascent,All,Cypher,0.89,176,10,11,6,-1,58%,120,24%,1,0,+1
bang,SEN,Map_2_2Ascent,All,Omen,0.83,162,10,14,4,-4,68%,100,33%,1,1,0
Zellsis,SEN,Map_2_2Ascent,All,Deadlock,0.74,178,12,16,1,-4,58%,108,26%,1,2,-1
zekken,SEN,Map_2_2Ascent,All,Yoru,0.45,129,9,16,2,-7,58%,90,40%,3,6,-3
trent,G2,Map_2_2Ascent,All,Sova,1.79,311,21,10,8,+11,89%,193,37%,3,0,+3
JonahP,G2,Map_2_2Ascent,All,Vyse,1.26,200,14,9,4,+5,84%,128,25%,1,0,+1
valyn,G2,Map_2_2Ascent,All,Omen,1.07,180,14,12,11,+2,63%,100,32%,0,4,-4
BABYBAY,G2,Map_2_2Ascent,All,Chamber,1.02,164,10,10,4,0,68%,123,26%,4,2,+2
jawgemo,G2,Map_2_2Ascent,All,Yoru,0.82,205,14,14,8,0,74%,140,33%,2,3,-1
N4RRATE,SEN,Map_2_2Ascent,Attack,Sova,0.73,221,5,6,1,-1,86%,139,40%,2,1,+1
johnqt,SEN,Map_2_2Ascent,Attack,Cypher,0.42,92,2,5,1,-3,43%,69,29%,0,0,0
bang,SEN,Map_2_2Ascent,Attack,Omen,1.38,220,6,4,1,+2,71%,124,50%,1,0,+1
Zellsis,SEN,Map_2_2Ascent,Attack,Deadlock,0.44,133,3,6,0,-3,57%,89,33%,0,0,0
zekken,SEN,Map_2_2Ascent,Attack,Yoru,0.54,148,4,6,1,-2,71%,98,43%,1,2,-1
trent,G2,Map_2_2Ascent,Attack,Sova,1.63,263,11,6,5,+5,92%,177,50%,1,0,+1
JonahP,G2,Map_2_2Ascent,Attack,Vyse,1.23,213,9,6,3,+3,83%,140,17%,0,0,0
valyn,G2,Map_2_2Ascent,Attack,Omen,0.98,175,9,8,6,+1,67%,104,29%,0,2,-2
BABYBAY,G2,Map_2_2Ascent,Attack,Chamber,1.34,194,8,5,3,+3,83%,146,22%,4,1,+3
jawgemo,G2,Map_2_2Ascent,Attack,Yoru,0.61,212,9,10,4,-1,67%,137,33%,2,2,0
N4RRATE,SEN,Map_2_2Ascent,Defend,Sova,1.17,235,9,10,5,-1,75%,141,27%,1,0,+1
johnqt,SEN,Map_2_2Ascent,Defend,Cypher,1.17,225,8,6,5,+2,67%,149,23%,1,0,+1
bang,SEN,Map_2_2Ascent,Defend,Omen,0.50,129,4,10,3,-6,67%,86,24%,0,1,-1
Zellsis,SEN,Map_2_2Ascent,Defend,Deadlock,0.91,205,9,10,1,-1,58%,119,22%,1,2,-1
zekken,SEN,Map_2_2Ascent,Defend,Yoru,0.40,120,5,10,1,-5,50%,86,36%,2,4,-2
trent,G2,Map_2_2Ascent,Defend,Sova,2.07,395,10,4,3,+6,86%,220,24%,2,0,+2
JonahP,G2,Map_2_2Ascent,Defend,Vyse,1.33,179,5,3,1,+2,86%,108,45%,1,0,+1
valyn,G2,Map_2_2Ascent,Defend,Omen,1.23,189,5,4,5,+1,57%,92,38%,0,2,-2
BABYBAY,G2,Map_2_2Ascent,Defend,Chamber,0.47,114,2,5,1,-3,43%,82,40%,0,1,-1
jawgemo,G2,Map_2_2Ascent,Defend,Yoru,1.18,194,5,4,4,+1,86%,145,31%,0,1,-1
