,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
qRaxs FUT,,6,4,2,,1,2,1,,,56,12,4
AtaKaptan FUT,,7,2,1,,2,2,,,,48,5,1
MrFaliN FUT,,8,6,,,,,,,,51,6,1
yetujey FUT,,12,1,,,,,,,,54,2,1
xeus FUT,,6,5,1,1,,,,,,49,0,1
Zyppan M8,,10,,,,1,,,,,40,8,2
kamyk M8,,16,2,3,,,2,1,,,55,11,2
Click M8,,7,2,1,,,,,,,42,0,0
Kada M8,,8,2,,,1,1,,,,52,2,2
Minny M8,,9,4,1,,1,,,,,48,4,1
