,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
qRaxs FUT,,1 Round 34 Minny Zyppan,2 Round 2 Click Zyppan kamyk Round 7 Click kamyk Zyppan,1 Round 1 Kada Click kamyk Zyppan,,,1 Round 1 kamyk Zyppan,1 Round 7 kamyk Zyppan Click,,,36,5,2
AtaKaptan FUT,,4 Round 15 kamyk Kada Round 19 Zyppan Kada Round 28 Minny Kada Round 29 Minny Click,2 Round 14 Click Minny Kada Round 18 Kada Minny Zyppan,,,2 Round 8 Kada Round 28 Kada,1 Round 14 Minny Kada,,,,46,4,0
MrFaliN FUT,,4 Round 5 kamyk Kada Round 6 kamyk Click Round 22 Zyppan Minny Round 27 Click kamyk,2 Round 8 Minny kamyk Zyppan Round 34 Kada Click kamyk,,,,,,,,36,4,0
yetujey FUT,,5 Round 4 Minny Zyppan Round 22 kamyk Click Round 24 Click Kada Round 25 Minny Zyppan Round 31 Kada Zyppan,1 Round 26 Kada Click kamyk,,,,,,,,47,0,0
xeus FUT,,4 Round 2 Minny Kada Round 23 Click Kada Round 28 kamyk Click Round 30 Click Zyppan,2 Round 24 Minny Zyppan kamyk Round 33 Minny Kada kamyk,,1 Round 9 Minny Click kamyk Zyppan Kada,,,,,,54,0,1
Zyppan M8,,6 Round 1 yetujey AtaKaptan Round 12 MrFaliN xeus Round 13 MrFaliN qRaxs Round 17 qRaxs yetujey Round 23 xeus yetujey Round 32 AtaKaptan qRaxs,,,,,,,,,42,2,2
kamyk M8,,8 Round 3 qRaxs xeus Round 5 qRaxs yetujey Round 8 yetujey qRaxs Round 14 qRaxs yetujey Round 16 xeus AtaKaptan Round 20 xeus MrFaliN Round 21 xeus yetujey Round 31 MrFaliN yetujey,1 Round 4 MrFaliN AtaKaptan yetujey,2 Round 19 xeus yetujey qRaxs AtaKaptan Round 29 AtaKaptan yetujey MrFaliN qRaxs,,,2 Round 19 AtaKaptan qRaxs Round 29 MrFaliN qRaxs,1 Round 4 yetujey AtaKaptan qRaxs,,,51,8,1
Click M8,,3 Round 7 MrFaliN yetujey Round 10 qRaxs yetujey Round 25 AtaKaptan MrFaliN,,,,,,,,,28,0,0
Kada M8,,5 Round 2 qRaxs yetujey Round 9 AtaKaptan MrFaliN Round 12 yetujey AtaKaptan Round 17 AtaKaptan xeus Round 22 xeus MrFaliN,1 Round 27 yetujey xeus MrFaliN,,,1 Round 22 MrFaliN,,,,,43,0,2
Minny M8,,6 Round 3 AtaKaptan yetujey Round 21 AtaKaptan qRaxs Round 22 yetujey qRaxs Round 28 xeus MrFaliN Round 32 MrFaliN xeus Round 34 xeus yetujey,2 Round 5 xeus AtaKaptan MrFaliN Round 23 qRaxs AtaKaptan MrFaliN,,,1 Round 5 MrFaliN,,,,,43,0,0
