,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
qRaxs FUT,,4 Round 7 Minny kamyk Round 9 kamyk Click Round 10 Click Kada Round 14 Zyppan kamyk,2 Round 12 Minny Zyppan Click Round 17 Kada Minny Zyppan,,,,1 Round 17 Zyppan Minny,,,,88,5,0
AtaKaptan FUT,,2 Round 5 kamyk Click Round 6 kamyk Minny,,1 Round 16 Minny Kada kamyk Click,,,1 Round 5 Click kamyk,,,,61,0,1
MrFaliN FUT,,2 Round 1 kamyk Kada Round 4 Click Minny,1 Round 15 Click Zyppan Kada,,,,,,,,44,0,0
yetujey FUT,,4 Round 2 Kada Zyppan Round 5 Zyppan Kada Round 10 Zyppan Minny Round 13 Kada Minny,,,,,,,,,82,0,1
xeus FUT,,,,1 Round 11 Minny Click kamyk Zyppan,,,,,,,43,0,0
Zyppan M8,,1 Round 16 xeus AtaKaptan,,,,,,,,,32,2,0
kamyk M8,,1 Round 7 MrFaliN AtaKaptan,,1 Round 3 yetujey MrFaliN AtaKaptan xeus,,,,,,,46,0,0
Click M8,,2 Round 5 qRaxs xeus Round 10 MrFaliN xeus,,1 Round 8 MrFaliN qRaxs AtaKaptan xeus,,,,,,,47,0,0
Kada M8,,,,,,,1 Round 10 qRaxs yetujey,,,,40,1,0
Minny M8,,1 Round 17 MrFaliN xeus,1 Round 9 qRaxs AtaKaptan MrFaliN,,,,,,,,51,3,0
