,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
C0M LEV,,3 Round 1 nzr xand Round 14 xand mwzera Round 17 Khalil havoc,2 Round 3 Khalil mwzera havoc Round 16 Khalil mwzera nzr,,,,,,,,80,1,1
tex LEV,,2 Round 10 mwzera havoc Round 13 xand Khalil,1 Round 9 mwzera nzr xand,,,,,,,,54,0,0
Mazino LEV,,2 Round 2 Khalil mwzera Round 14 Khalil nzr,1 Round 12 havoc Khalil mwzera,,,,,,,,61,4,1
aspas LEV,,4 Round 1 mwzera Khalil Round 4 xand mwzera Round 16 xand havoc Round 19 mwzera nzr,,,,,,,,,62,0,0
kiNgg LEV,,3 Round 4 Khalil havoc Round 8 nzr havoc Round 15 mwzera havoc,1 Round 19 Khalil Khalil xand,,,1 Round 8 havoc,,,,,55,1,1
xand FUR,,1 Round 7 Mazino aspas,,,,,,,,,46,5,0
nzr FUR,,1 Round 13 kiNgg C0M,,,,1 Round 3 C0M,,,,,50,0,0
mwzera FUR,,2 Round 4 tex Mazino Round 5 C0M tex,1 Round 18 aspas tex C0M,,,,,,,,59,1,0
Khalil FUR,,,,,,,,,,,37,1,0
havoc FUR,,2 Round 3 aspas Mazino Round 8 tex Mazino,1 Round 6 kiNgg Mazino aspas,,,,,,,,55,1,0
