,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
C0M LEV,,,1 Round 16 havoc mwzera Khalil,1 Round 8 nzr xand mwzera Khalil,,,,1 Round 8 xand Khalil mwzera,,,55,3,0
tex LEV,,2 Round 7 xand Khalil Round 15 havoc xand,1 Round 6 Khalil havoc nzr,1 Round 1 Khalil mwzera nzr havoc,,,,1 Round 1 nzr havoc mwzera,,,49,2,0
Mazino LEV,,2 Round 15 Khalil nzr Round 19 Khalil havoc,,,,,,,,,33,5,0
aspas LEV,,2 Round 2 havoc mwzera Round 18 havoc nzr,2 Round 9 mwzera nzr xand Round 17 Khalil mwzera havoc,3 Round 3 havoc xand mwzera Khalil Round 5 nzr Khalil havoc xand Round 12 nzr mwzera xand Khalil,,1 Round 5 xand,,,,,103,1,0
kiNgg LEV,,2 Round 7 mwzera havoc Round 18 mwzera xand,,,,,,,,,62,0,0
xand FUR,,,1 Round 13 aspas Mazino C0M,,,,,,,,37,1,0
nzr FUR,,1 Round 3 tex Mazino,2 Round 7 tex kiNgg C0M Round 11 Mazino tex kiNgg,,,,2 Round 7 C0M kiNgg Round 11 kiNgg tex,,,,76,0,3
mwzera FUR,,4 Round 1 kiNgg aspas Round 4 Mazino kiNgg Round 6 tex Mazino Round 12 tex kiNgg,1 Round 10 Mazino kiNgg C0M,,,,,,,,61,0,0
Khalil FUR,,2 Round 8 aspas kiNgg Round 15 C0M aspas,,,,,,,,,21,1,0
havoc FUR,,,1 Round 4 aspas tex C0M,,,,,,,,32,0,0
