(BANK) RRQ GEN (BANK),1 0.1k 0.1k,2 2.4k $$ 7.4k,3 13.1k $$ $$$ 0.9k,4 1.0k $$$ $$$ 10.8k,5 4.9k $$ $$$ 13.9k,6 5.0k $$$ $$$ 5.7k,7 7.1k $$$ $$ 8.4k,8 4.0k $$$ $$ 6.0k,9 12.5k $$$ $$ 2.2k,10 1.9k $$$ $$$ 10.2k,11 6.5k $$$ $$ 4.4k,12 0.8k $$ $$$ 2.9k
(BANK) RRQ GEN (BANK),13 0.3k 0.4k,14 1.8k $$ 7.4k,15 14.0k $$ $$ 1.1k,16 15.6k $$$ $ 8.2k,17 27.1k $$$ $$$ 2.7k,18 13.6k $$$ $$$ 5.7k,19 19.6k $$$ $$ 0.8k,,,,,
