,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
saadhak KC,,1 Round 8 kamyk Click,1 Round 19 kamyk Kada Minny,,,,,,,,52,4,1
SUYGETSU KC,,5 Round 7 kamyk Zyppan SUYGETSU Round 9 Minny Zyppan Round 12 Kada kamyk Round 16 Click Minny Round 25 Click kamyk,,,,,1 Round 7 kamyk Zyppan,,,,56,2,0
Avez KC,,5 Round 15 Minny Click Round 19 Click Zyppan Round 22 Click Zyppan Round 24 Minny Click Round 26 kamyk Click,2 Round 18 Kada Click Minny Round 20 Kada Minny kamyk,,,,,,,,54,1,2
marteen KC,,5 Round 3 Click Zyppan Round 11 Zyppan kamyk Round 13 Click Minny Round 15 Kada Zyppan Round 18 kamyk Zyppan,3 Round 16 kamyk Kada Zyppan Round 21 Minny Kada kamyk Round 25 Kada Minny Zyppan,1 Round 17 Kada Minny kamyk Zyppan,,1 Round 18 Zyppan,,,,,70,0,2
Elite KC,,2 Round 9 Kada kamyk Round 12 Click Minny,,,,,,,,,21,0,0
Zyppan M8,,6 Round 5 SUYGETSU saadhak Round 7 saadhak marteen Round 12 Elite SUYGETSU Round 13 marteen SUYGETSU Round 17 Avez Elite Round 18 saadhak Avez,,,,,1 Round 12 SUYGETSU Elite,,,,40,4,0
kamyk M8,,4 Round 12 Avez saadhak Round 13 Avez saadhak Round 23 saadhak Elite Round 24 saadhak SUYGETSU,2 Round 1 marteen Avez saadhak Round 2 Elite saadhak marteen,1 Round 22 Avez saadhak SUYGETSU Elite,,,,,,,68,3,0
Click M8,,4 Round 5 marteen Avez Round 6 saadhak SUYGETSU Round 11 Elite marteen Round 14 Avez saadhak,,,,,,,,,40,0,0
Kada M8,,2 Round 4 Avez saadhak Round 24 Avez Elite,,,,,,,,,32,2,0
Minny M8,,2 Round 1 SUYGETSU Elite Round 4 marteen SUYGETSU,1 Round 11 Avez saadhak SUYGETSU,,,,,1 Round 11 saadhak SUYGETSU Avez,,,49,1,1
