,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
saadhak KC,,2,2,,,,,,,,56,5,1
SUYGETSU KC,,9,,,,,1,,,,64,2,0
Avez KC,,8,3,,,,,,,,69,2,3
marteen KC,,7,6,1,,1,1,,,,64,0,4
Elite KC,,4,2,,,,,,,,41,1,0
Zyppan M8,,8,,,,,1,,,,37,6,0
kamyk M8,,5,2,1,,,,,,,46,3,0
Click M8,,6,1,1,,1,,,,,53,0,0
Kada M8,,4,,,,,,,,,36,3,0
Minny M8,,2,1,,,,,1,,,34,3,1
