,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
Crws TLN,,1 Round 9 Jremy Wild0reoo,2 Round 2 Jremy 2GE Wild0reoo Round 17 Wild0reoo invy 2GE,,,,,,,,48,1,2
Killua TLN,,3 Round 3 JessieVash invy Round 14 2GE invy Round 22 invy Wild0reoo,1 Round 18 Jremy Wild0reoo JessieVash,,,,,,,,47,0,1
JitBoyS TLN,,5 Round 1 2GE Wild0reoo Round 3 Jremy 2GE Round 9 invy 2GE Round 10 Jremy Wild0reoo Round 19 Wild0reoo JessieVash,2 Round 13 JessieVash 2GE Wild0reoo Round 16 invy 2GE JessieVash,,,1 Round 9 2GE,,,,,59,1,0
primmie TLN,,1 Round 19 invy Jremy,,1 Round 12 JessieVash Jremy invy 2GE,,,,,,,57,0,0
thyy TLN,,2 Round 11 invy JessieVash Round 21 Jremy JessieVash,2 Round 10 JessieVash invy 2GE Round 14 Jremy JessieVash Wild0reoo,,,1 Round 2 JessieVash,,,,,65,3,0
JessieVash TS,,2 Round 1 Killua Crws Round 19 thyy Killua,1 Round 6 Crws primmie thyy,,,,,,,,45,3,1
Jremy TS,,1 Round 2 primmie Killua,,1 Round 8 JitBoyS thyy primmie Crws,,,,,,,36,0,0
invy TS,,2 Round 5 primmie Crws Round 21 thyy JitBoyS,4 Round 1 thyy primmie JitBoyS Round 4 Killua Crws thyy Round 7 primmie Killua thyy Round 11 Killua Crws primmie,,,,,,,,64,1,0
2GE TS,,2 Round 4 JitBoyS primmie Round 15 Crws thyy,2 Round 9 primmie thyy Crws Round 10 Crws Killua primmie,,,,,,,,49,0,0
Wild0reoo TS,,3 Round 6 Killua JitBoyS Round 15 Killua primmie Round 20 primmie JitBoyS,,,,,,,,,45,1,1
