,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
TenZ SEN,,1 Round 8 JonahP leaf,,,,,,,,,28,7,0
Sacy SEN,,2 Round 3 trent icy Round 8 valyn trent,,,,,,,,,31,0,0
Zellsis SEN,,1 Round 11 JonahP icy,1 Round 17 leaf icy valyn,1 Round 9 icy valyn trent JonahP,,,,,,1 Round 6 icy JonahP leaf valyn trent,53,1,0
johnqt SEN,,,1 Round 4 trent icy leaf,,,,,,1 Round 4 icy JonahP leaf trent,,44,3,0
zekken SEN,,2 Round 13 icy leaf Round 19 JonahP valyn,1 Round 7 trent valyn leaf,1 Round 12 JonahP leaf trent valyn,,,,,,,64,1,0
valyn G2,,6 Round 2 johnqt Zellsis Round 3 TenZ johnqt Round 10 zekken Sacy Round 13 Zellsis johnqt Round 14 Zellsis zekken Round 17 Sacy TenZ,,,,,,,,,54,0,2
JonahP G2,,2 Round 15 Zellsis Sacy Round 19 Zellsis TenZ,1 Round 16 Sacy johnqt TenZ,,,,1 Round 16 TenZ johnqt,,,,54,0,1
leaf G2,,4 Round 4 Zellsis zekken Round 11 zekken Zellsis Round 13 TenZ Sacy Round 16 zekken Zellsis,,,,,,,,,66,0,1
icy G2,,3 Round 1 zekken johnqt Round 14 Sacy TenZ Round 18 zekken johnqt,1 Round 6 TenZ johnqt Zellsis,1 Round 5 Zellsis TenZ johnqt Sacy,,,,,,,68,0,1
trent G2,,1 Round 15 johnqt TenZ,1 Round 2 zekken Sacy TenZ,,,,,,,,48,7,1
