Map,Round Number,Score,Winning Team,Winning Side,Win Method
1Lotus,1,"""1-0""",XLG,Defenders,Time Expired
1Lotus,2,"""2-0""",XLG,Defenders,Defuse
1Lotus,3,"""2-1""",WOL,Attackers,Elimination
1Lotus,4,"""2-2""",WOL,Attackers,Elimination
1Lotus,5,"""3-2""",XLG,Defenders,Defuse
1Lotus,6,"""3-3""",WOL,Attackers,Elimination
1Lotus,7,"""3-4""",WOL,Attackers,Elimination
1Lotus,8,"""4-4""",XLG,Defenders,Defuse
1Lotus,9,"""5-4""",XLG,Defenders,Elimination
1Lotus,10,"""6-4""",XLG,Defenders,Defuse
1Lotus,11,"""7-4""",XLG,Defenders,Elimination
1Lotus,12,"""7-5""",WOL,Attackers,Elimination
1Lotus,13,"""7-6""",XLG,Defenders,Defuse
1Lotus,14,"""7-7""",XLG,Defenders,Defuse
1Lotus,15,"""8-7""",WOL,Attackers,Elimination
1Lotus,16,"""8-8""",XLG,Defenders,Defuse
1Lotus,17,"""8-9""",XLG,Defenders,Elimination
1Lotus,18,"""8-10""",XLG,Defenders,Elimination
1Lotus,19,"""9-10""",WOL,Attackers,Elimination
1Lotus,20,"""10-10""",WOL,Attackers,Elimination
1Lotus,21,"""11-10""",WOL,Attackers,Elimination
1Lotus,22,"""12-10""",WOL,Attackers,Elimination
1Lotus,23,"""12-11""",XLG,Defenders,Elimination
1Lotus,24,"""13-11""",WOL,Attackers,Elimination
