,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
Jinggg PRX,,5 Round 1 Meiy gyen Round 2 Akame SSeeS Round 13 Jinboong Meiy Round 16 SSeeS gyen Round 17 gyen Akame,1 Round 4 Jinboong SSeeS Akame,1 Round 20 Akame SSeeS gyen Meiy,,1 Round 20 Meiy,,,,,62,3,0
f0rsakeN PRX,,,2 Round 2 gyen Jinboong Meiy Round 18 Akame gyen Jinboong,1 Round 19 Akame gyen Jinboong SSeeS,,,,,,,62,0,0
d4v41 PRX,,2 Round 3 Meiy gyen Round 13 Akame gyen,2 Round 6 Akame gyen SSeeS Round 7 Meiy Jinboong gyen,,,,,,,,67,0,0
PatMen PRX,,3 Round 1 Jinboong SSeeS Round 3 Jinboong Akame Round 5 Jinboong Meiy,,,,,,,,,47,5,1
something PRX,,2 Round 8 Jinboong SSeeS Round 15 SSeeS Jinboong,1 Round 14 Akame Meiy Jinboong,,,,,,,,48,0,0
Jinboong DFM,,1 Round 9 PatMen Jinggg,,,,,,,,,28,1,0
Meiy DFM,,4 Round 5 d4v41 f0rsakeN Round 9 f0rsakeN d4v41 Round 10 Jinggg d4v41 Round 16 Jinggg d4v41,1 Round 12 f0rsakeN something Jinggg,,,,1 Round 16 d4v41 Jinggg,,,,53,0,1
Akame DFM,,2 Round 6 f0rsakeN Jinggg Round 10 PatMen f0rsakeN,,,,1 Round 8 something,,,,,58,1,0
SSeeS DFM,,1 Round 1 f0rsakeN d4v41,1 Round 8 PatMen f0rsakeN d4v41,,,1 Round 5 PatMen,,,,,41,5,0
gyen DFM,,3 Round 4 Jinggg PatMen Round 16 PatMen f0rsakeN Round 20 f0rsakeN PatMen,1 Round 11 f0rsakeN PatMen d4v41,,,,,,,,55,0,0
