Player,Team,Map,Side,Agents,R2.0,ACS,K,D,A,K/D,KAST,ADR,HS%,FK,FD,FK/FD
Sayf,VIT,Map_2_2Haven,All,Iso,1.15,254,19,16,3,+3,65%,170,24%,2,3,-1
Kicks,VIT,Map_2_2Haven,All,Omen,1.11,207,15,13,5,+2,80%,133,37%,2,3,-1
Less,VIT,Map_2_2Haven,All,Cypher,0.82,186,11,16,10,-5,85%,126,21%,1,1,0
Derke,VIT,Map_2_2Haven,All,Yoru,0.72,175,13,16,2,-3,70%,114,26%,3,2,+1
trexx,VIT,Map_2_2Haven,All,Sova,0.36,104,6,16,5,-10,50%,74,11%,1,2,-1
kamyk,TL,Map_2_2Haven,All,Tejo,1.72,269,18,10,10,+8,85%,182,30%,1,1,0
nAts,TL,Map_2_2Haven,All,Cypher,1.09,227,16,14,7,+2,80%,148,27%,2,1,+1
paTiTek,TL,Map_2_2Haven,All,Breach,1.08,182,14,13,5,+1,70%,118,21%,3,1,+2
kamo,TL,Map_2_2Haven,All,Jett,1.03,221,18,14,0,+4,75%,133,41%,3,3,0
keiko,TL,Map_2_2Haven,All,Omen,0.85,140,11,13,2,-2,70%,98,50%,2,3,-1
Sayf,VIT,Map_2_2Haven,Attack,Iso,0.85,234,10,12,2,-2,58%,151,23%,2,2,0
Kicks,VIT,Map_2_2Haven,Attack,Omen,0.89,121,6,8,3,-2,83%,83,50%,1,2,-1
Less,VIT,Map_2_2Haven,Attack,Cypher,0.88,235,8,11,5,-3,83%,161,20%,1,1,0
Derke,VIT,Map_2_2Haven,Attack,Yoru,0.39,124,5,10,0,-5,58%,76,25%,0,1,-1
trexx,VIT,Map_2_2Haven,Attack,Sova,0.37,92,3,10,2,-7,33%,68,23%,0,2,-2
kamyk,TL,Map_2_2Haven,Attack,Tejo,1.80,269,7,5,5,+2,88%,186,19%,1,0,+1
nAts,TL,Map_2_2Haven,Attack,Cypher,0.63,146,3,7,3,-4,75%,104,27%,0,1,-1
paTiTek,TL,Map_2_2Haven,Attack,Breach,1.18,207,7,6,1,+1,75%,138,31%,1,0,+1
kamo,TL,Map_2_2Haven,Attack,Jett,0.67,201,6,7,0,-1,50%,113,27%,1,3,-2
keiko,TL,Map_2_2Haven,Attack,Omen,0.54,115,3,7,2,-4,63%,97,50%,0,1,-1
Sayf,VIT,Map_2_2Haven,Defend,Iso,1.58,287,9,4,1,+5,75%,200,26%,0,1,-1
Kicks,VIT,Map_2_2Haven,Defend,Omen,1.45,337,9,5,2,+4,75%,208,32%,1,1,0
Less,VIT,Map_2_2Haven,Defend,Cypher,0.73,114,3,5,5,-2,88%,72,23%,0,0,0
Derke,VIT,Map_2_2Haven,Defend,Yoru,1.20,253,8,6,2,+2,88%,171,26%,3,1,+2
trexx,VIT,Map_2_2Haven,Defend,Sova,0.36,124,3,6,3,-3,75%,82,0%,1,0,+1
kamyk,TL,Map_2_2Haven,Defend,Tejo,1.67,269,11,5,5,+6,83%,179,43%,0,1,-1
nAts,TL,Map_2_2Haven,Defend,Cypher,1.40,282,13,7,4,+6,83%,177,27%,2,0,+2
paTiTek,TL,Map_2_2Haven,Defend,Breach,1.01,166,7,7,4,0,67%,104,15%,2,1,+1
kamo,TL,Map_2_2Haven,Defend,Jett,1.26,235,12,7,0,+5,92%,146,53%,2,0,+2
keiko,TL,Map_2_2Haven,Defend,Omen,1.05,157,8,6,0,+2,75%,99,50%,2,2,0
