Player,Team,Map,Side,Agents,R2.0,ACS,K,D,A,K/D,KAST,ADR,HS%,FK,FD,FK/FD
Less,VIT,Map_4_4Bind,All,Viper,1.59,269,22,11,5,+11,80%,192,36%,2,0,+2
Sayf,VIT,Map_4_4Bind,All,Tejo,1.16,227,16,11,4,+5,75%,135,14%,3,1,+2
trexx,VIT,Map_4_4Bind,All,Brimstone,1.09,185,13,12,12,+1,85%,114,21%,2,1,+1
Derke,VIT,Map_4_4Bind,All,Raze,1.02,212,15,12,2,+3,70%,129,44%,6,4,+2
Kicks,VIT,Map_4_4Bind,All,Skye,0.77,166,12,14,4,-2,60%,121,28%,1,0,+1
kamyk,TL,Map_4_4Bind,All,Gekko,1.26,215,17,13,0,+4,70%,147,36%,0,2,-2
keiko,TL,Map_4_4Bind,All,Brimstone,1.21,289,19,18,9,+1,75%,192,47%,4,1,+3
paTiTek,TL,Map_4_4Bind,All,Skye,0.80,137,9,14,8,-5,60%,92,24%,1,2,-1
kamo,TL,Map_4_4Bind,All,Raze,0.73,155,10,16,3,-6,60%,107,24%,1,5,-4
nAts,TL,Map_4_4Bind,All,Viper,0.43,103,5,17,7,-12,45%,83,30%,0,4,-4
Less,VIT,Map_4_4Bind,Attack,Viper,1.17,232,10,8,1,+2,67%,158,39%,1,0,+1
Sayf,VIT,Map_4_4Bind,Attack,Tejo,0.94,195,7,8,2,-1,67%,133,16%,1,1,0
trexx,VIT,Map_4_4Bind,Attack,Brimstone,1.18,202,9,7,4,+2,75%,121,20%,1,1,0
Derke,VIT,Map_4_4Bind,Attack,Raze,0.99,215,9,8,1,+1,67%,129,53%,4,3,+1
Kicks,VIT,Map_4_4Bind,Attack,Skye,0.47,114,6,9,1,-3,42%,87,36%,0,0,0
kamyk,TL,Map_4_4Bind,Attack,Gekko,1.56,269,8,6,0,+2,63%,178,39%,0,1,-1
keiko,TL,Map_4_4Bind,Attack,Brimstone,0.81,214,6,8,2,-2,63%,144,43%,1,0,+1
paTiTek,TL,Map_4_4Bind,Attack,Skye,0.55,107,3,7,1,-4,50%,82,31%,0,1,-1
kamo,TL,Map_4_4Bind,Attack,Raze,0.05,74,1,8,2,-7,38%,62,25%,0,3,-3
nAts,TL,Map_4_4Bind,Attack,Viper,0.25,109,2,8,2,-6,38%,91,33%,0,2,-2
Less,VIT,Map_4_4Bind,Defend,Viper,2.22,326,12,3,4,+9,100%,244,33%,1,0,+1
Sayf,VIT,Map_4_4Bind,Defend,Tejo,1.48,277,9,3,2,+6,88%,140,11%,2,0,+2
trexx,VIT,Map_4_4Bind,Defend,Brimstone,0.96,160,4,5,8,-1,100%,103,21%,1,0,+1
Derke,VIT,Map_4_4Bind,Defend,Raze,1.08,209,6,4,1,+2,75%,130,31%,2,1,+1
Kicks,VIT,Map_4_4Bind,Defend,Skye,1.22,246,6,5,3,+1,88%,172,23%,1,0,+1
kamyk,TL,Map_4_4Bind,Defend,Gekko,1.06,179,9,7,0,+2,75%,127,33%,0,1,-1
keiko,TL,Map_4_4Bind,Defend,Brimstone,1.48,340,13,10,7,+3,83%,225,50%,3,1,+2
paTiTek,TL,Map_4_4Bind,Defend,Skye,0.97,158,6,7,7,-1,67%,98,19%,1,1,0
kamo,TL,Map_4_4Bind,Defend,Raze,1.19,210,9,8,1,+1,75%,137,23%,1,2,-1
nAts,TL,Map_4_4Bind,Defend,Viper,0.55,99,3,9,5,-6,50%,78,29%,0,2,-2
