,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
free1ng DRX,,4 Round 2 Sayf Kicks Round 7 Sayf Kicks Round 10 trexx Less Round 15 Derke Sayf,3 Round 8 Sayf Derke Kicks Round 13 Less Derke Sayf Round 23 Derke Sayf trexx,,,1 Round 8 Kicks,,,,,75,2,0
MaKo DRX,,4 Round 5 Sayf trexx Round 11 Kicks trexx Round 19 Sayf Kicks Round 22 Sayf trexx,,,,,,,,,45,1,0
BeYN DRX,,2 Round 6 Sayf Kicks Round 17 trexx Less,1 Round 18 trexx Derke Kicks,,,,,,,,42,5,0
HYUNMIN DRX,,3 Round 2 Derke trexx Round 5 Derke Less Round 12 Less Kicks,3 Round 1 trexx Kicks Derke Round 9 trexx Kicks Derke Round 17 Derke Kicks Sayf,,,,,,,,53,1,1
Flashback DRX,,1 Round 6 Derke Less,1 Round 11 Derke Sayf Less,,,,,,,,49,0,0
Sayf VIT,,3 Round 11 BeYN HYUNMIN Round 22 HYUNMIN BeYN Round 24 HYUNMIN Flashback,,,,1 Round 9 Flashback,,,,,45,0,1
trexx VIT,,2 Round 12 HYUNMIN Flashback Round 14 MaKo BeYN,,,,,,,,,32,1,0
Derke VIT,,1 Round 23 BeYN HYUNMIN,2 Round 4 MaKo HYUNMIN Flashback Round 20 free1ng BeYN MaKo,1 Round 10 HYUNMIN MaKo free1ng BeYN,,,,,,,62,1,1
Less VIT,,4 Round 1 Flashback HYUNMIN Round 9 free1ng HYUNMIN Round 15 Flashback free1ng Round 16 BeYN HYUNMIN,1 Round 19 Flashback free1ng MaKo,,,1 Round 19 MaKo,1 Round 11 MaKo Flashback,,,,61,1,1
Kicks VIT,,2 Round 8 Flashback MaKo Round 13 MaKo BeYN,1 Round 16 MaKo Flashback free1ng,,,1 Round 16 free1ng,1 Round 13 MaKo BeYN,,,,57,4,0
