,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
free1ng DRX,,,1 Round 20 Derke Less Sayf,,,,,,,,52,2,1
MaKo DRX,,1 Round 12 trexx Sayf,,,,1 Round 12 Sayf,,,,,42,4,0
BeYN DRX,,2 Round 13 Less Kicks Round 20 trexx Kicks,1 Round 21 Sayf trexx Less,,,,,,,,53,2,0
HYUNMIN DRX,,5 Round 3 Kicks trexx Round 6 Sayf Less Round 15 Sayf Less Round 16 Less trexx Round 18 Less Kicks,1 Round 14 Less trexx Sayf,1 Round 9 Less Sayf Derke Kicks,,,,,,,58,0,1
Flashback DRX,,2 Round 6 trexx Kicks Round 13 Sayf trexx,1 Round 4 Less trexx Derke,,,,,,,,43,0,1
Sayf VIT,,4 Round 2 free1ng BeYN Round 7 HYUNMIN MaKo Round 16 free1ng Flashback Round 19 free1ng Flashback,,,,,,,,,38,3,0
trexx VIT,,5 Round 3 BeYN MaKo Round 10 Flashback BeYN Round 15 free1ng HYUNMIN Round 17 Flashback free1ng Round 19 HYUNMIN MaKo,,,,,,,,,73,2,1
Derke VIT,,3 Round 7 Flashback BeYN Round 10 MaKo HYUNMIN Round 12 BeYN HYUNMIN,2 Round 3 free1ng Flashback HYUNMIN Round 18 Flashback BeYN MaKo,,,1 Round 18 MaKo,,,,,67,1,0
Less VIT,,4 Round 2 MaKo Flashback Round 5 free1ng HYUNMIN Round 17 MaKo BeYN Round 21 Flashback HYUNMIN,1 Round 8 MaKo Flashback BeYN,,,,,,,,48,0,0
Kicks VIT,,2 Round 8 HYUNMIN free1ng Round 16 MaKo HYUNMIN,3 Round 1 BeYN free1ng Flashback Round 11 HYUNMIN free1ng MaKo Round 13 MaKo Flashback HYUNMIN,,,1 Round 21 BeYN,,,,,58,2,3
