,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
crazyguy RRQ,,3 Round 9 crashies Alfajer Round 11 Boaster Alfajer Round 19 Alfajer Boaster,,,,2 Round 1 Chronicle Round 11 Alfajer,,,,,54,3,0
Kushy RRQ,,4 Round 6 Boaster crashies Round 7 Chronicle crashies Round 12 kaajak Chronicle Round 15 Alfajer kaajak,,1 Round 8 Alfajer kaajak Chronicle crashies,,,,,,,61,4,0
xffero RRQ,,,,,,,,,,,23,2,0
Monyet RRQ,,4 Round 1 kaajak crashies Round 5 crashies Alfajer Round 6 Chronicle kaajak Round 11 kaajak Chronicle,,,,,,,,,30,3,0
Jemkin RRQ,,2 Round 10 crashies kaajak Round 12 Boaster Alfajer,,,,,,,,,36,0,0
crashies FNC,,1 Round 3 Monyet Kushy,,,,,,,,,32,2,0
Boaster FNC,,6 Round 5 xffero crazyguy Round 10 xffero crazyguy Round 11 Jemkin Monyet Round 12 Kushy Monyet Round 14 Kushy xffero Round 15 xffero Jemkin,2 Round 7 xffero Jemkin Kushy Round 19 Monyet Kushy xffero,1 Round 13 crazyguy xffero Kushy Monyet,,1 Round 10 crazyguy,1 Round 14 Kushy xffero,,,,128,2,4
Chronicle FNC,,3 Round 1 Monyet crazyguy Chronicle Round 17 xffero crazyguy Round 20 xffero crazyguy,2 Round 4 Kushy xffero Monyet Round 10 Kushy Monyet Jemkin,,,,,,,,77,3,0
kaajak FNC,,4 Round 15 crazyguy Monyet Round 16 xffero Monyet Round 18 xffero crazyguy Round 20 Jemkin Monyet,,,,,,,,,38,0,0
Alfajer FNC,,4 Round 3 xffero crazyguy Round 5 Kushy Jemkin Round 7 crazyguy Monyet Round 17 Jemkin Kushy,1 Round 16 Kushy Jemkin crazyguy,,,,,,,,66,1,1
