Map,Round Number,Score,Winning Team,Winning Side,Win Method
1Corrode,1,"""1-0""",TYL,Defenders,Defuse
1Corrode,2,"""2-0""",TYL,Defenders,Elimination
1Corrode,3,"""3-0""",TYL,Defenders,Time Expired
1Corrode,4,"""3-1""",EDG,Attackers,Elimination
1Corrode,5,"""4-1""",TYL,Defenders,Time Expired
1Corrode,6,"""5-1""",TYL,Defenders,Defuse
1Corrode,7,"""5-2""",EDG,Attackers,Spike Detonation
1Corrode,8,"""5-3""",EDG,Attackers,Elimination
1Corrode,9,"""5-4""",EDG,Attackers,Elimination
1Corrode,10,"""6-4""",TYL,Defenders,Defuse
1Corrode,11,"""6-5""",EDG,Attackers,Elimination
1Corrode,12,"""6-6""",EDG,Attackers,Elimination
1Corrode,13,"""6-7""",TYL,Defenders,Elimination
1Corrode,14,"""6-8""",TYL,Defenders,Elimination
1Corrode,15,"""6-9""",TYL,Defenders,Elimination
1Corrode,16,"""6-10""",TYL,Defenders,Elimination
1Corrode,17,"""7-10""",EDG,Attackers,Spike Detonation
1Corrode,18,"""8-10""",EDG,Attackers,Elimination
1Corrode,19,"""9-10""",EDG,Attackers,Elimination
1Corrode,20,"""10-10""",EDG,Attackers,Elimination
1Corrode,21,"""10-11""",TYL,Defenders,Defuse
1Corrode,22,"""10-12""",TYL,Defenders,Elimination
1Corrode,23,"""10-13""",TYL,Defenders,Elimination
1Corrode,24,"""""",,,
