,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
paTiTek TL,,,1 Round 7 marteen Elite SUYGETSU,,,,,,,,40,2,0
nAts TL,,2 Round 5 Avez Elite Round 20 marteen saadhak,2 Round 3 Elite Avez marteen Round 15 marteen saadhak Avez,1 Round 4 SUYGETSU Avez saadhak Elite,,,,,,,90,0,0
keiko TL,,2 Round 3 saadhak SUYGETSU Round 6 SUYGETSU Elite,,,,,,,,,32,0,0
kamo TL,,,1 Round 5 marteen saadhak SUYGETSU,1 Round 19 Avez SUYGETSU marteen Elite,,,,,,,46,6,0
Serial TL,,3 Round 10 saadhak Avez Round 12 saadhak Avez Round 21 Elite Avez,,,,,,,,,39,0,1
saadhak KC,,3 Round 5 nAts keiko Round 9 kamo keiko Round 13 paTiTek nAts,,,,,,,,,45,5,0
SUYGETSU KC,,3 Round 1 paTiTek keiko Round 16 Serial paTiTek Round 22 Serial paTiTek,,1 Round 17 Serial keiko paTiTek kamo,,,,,,,56,1,0
Avez KC,,2 Round 18 keiko kamo Round 20 kamo Serial,,,,,,,,,39,1,0
marteen KC,,4 Round 2 Serial paTiTek Round 15 paTiTek Serial Round 16 nAts kamo Round 18 paTiTek Serial,4 Round 8 nAts keiko kamo Round 9 nAts paTiTek Serial Round 14 Serial kamo nAts Round 22 nAts kamo keiko,,,,,,,,68,1,0
Elite KC,,5 Round 2 nAts kamo Round 11 kamo nAts Round 12 nAts keiko Round 14 keiko paTiTek Round 19 keiko Serial,,,,1 Round 15 nAts,,,,,60,1,1
