,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
crashies FNC,,3 Round 4 HYUNMIN MaKo Round 9 BeYN MaKo Round 10 MaKo Flashback,,,,,,,,,58,3,1
Boaster FNC,,1 Round 3 HYUNMIN Flashback,1 Round 7 HYUNMIN Flashback free1ng,,,1 Round 7 free1ng,,,,,51,3,0
Chronicle FNC,,2 Round 4 BeYN free1ng Round 8 BeYN MaKo,1 Round 11 MaKo Flashback BeYN,1 Round 15 free1ng MaKo BeYN Flashback,,,,,,,101,2,0
kaajak FNC,,3 Round 2 free1ng HYUNMIN Round 8 Flashback free1ng Round 12 Flashback free1ng,2 Round 1 BeYN MaKo HYUNMIN Round 10 BeYN free1ng HYUNMIN,,,,,,,,71,1,0
Alfajer FNC,,1 Round 17 free1ng HYUNMIN,,,,,,,,,31,1,0
free1ng DRX,,1 Round 7 Chronicle Boaster,1 Round 13 kaajak crashies Alfajer,,,,,,,,36,0,0
MaKo DRX,,3 Round 2 crashies Alfajer MaKo Round 12 Chronicle Alfajer Round 15 crashies kaajak,1 Round 14 Alfajer Boaster Chronicle,,,,,,,,43,1,0
BeYN DRX,,1 Round 11 Alfajer crashies,,,,,,,,,45,2,0
HYUNMIN DRX,,1 Round 12 Boaster kaajak,,,1 Round 5 kaajak crashies Alfajer Chronicle Boaster,,,,,,39,0,0
Flashback DRX,,,,,,,,,,,34,0,0
