,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
crashies FNC,,4 Round 5 BeYN HYUNMIN Round 8 Flashback MaKo Round 9 BeYN MaKo Round 10 MaKo Flashback,,1 Round 17 MaKo BeYN Flashback free1ng,,,,,,,65,2,0
Boaster FNC,,,1 Round 20 MaKo free1ng BeYN,,,,,,,,29,5,0
Chronicle FNC,,3 Round 6 MaKo HYUNMIN Round 15 free1ng MaKo Round 19 BeYN free1ng,1 Round 14 HYUNMIN Flashback BeYN,,,,,,,,54,1,1
kaajak FNC,,6 Round 1 free1ng HYUNMIN kaajak Round 6 Flashback free1ng Round 8 HYUNMIN free1ng Round 12 free1ng BeYN Round 15 BeYN Flashback Round 24 free1ng MaKo,1 Round 7 MaKo Flashback HYUNMIN,,,1 Round 15 Flashback,,,,,57,0,1
Alfajer FNC,,2 Round 9 Flashback HYUNMIN Round 16 MaKo free1ng,1 Round 12 MaKo Flashback HYUNMIN,,,,,,,,48,0,1
free1ng DRX,,,,,,,,,,,34,0,0
MaKo DRX,,2 Round 19 Chronicle kaajak Round 21 kaajak Boaster,1 Round 13 Alfajer kaajak Chronicle,1 Round 5 Chronicle crashies Boaster kaajak,,,,,,,46,2,0
BeYN DRX,,4 Round 6 kaajak Boaster Round 8 Boaster crashies Round 14 Alfajer Boaster Round 23 Boaster Alfajer,1 Round 1 Chronicle Boaster Alfajer,,,,,,,,77,6,0
HYUNMIN DRX,,2 Round 2 kaajak Chronicle Round 22 kaajak Alfajer,1 Round 11 Alfajer Boaster crashies,,,,,,,,43,1,0
Flashback DRX,,4 Round 3 Boaster Alfajer Round 13 crashies Boaster Round 21 Alfajer Chronicle Round 23 kaajak crashies,1 Round 15 Alfajer crashies Chronicle,,,,,,,,43,0,0
