,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
crashies FNC,,3 Round 2 BeYN MaKo Round 5 free1ng Flashback Round 16 MaKo free1ng,3 Round 4 free1ng BeYN HYUNMIN Round 7 free1ng BeYN HYUNMIN Round 9 free1ng HYUNMIN BeYN,,,,,1 Round 9 HYUNMIN BeYN free1ng,,,96,7,1
Boaster FNC,,2 Round 1 free1ng Flashback Round 10 BeYN Flashback,,,,,,,,,65,2,0
Chronicle FNC,,4 Round 1 MaKo HYUNMIN Round 2 Flashback HYUNMIN Round 8 MaKo HYUNMIN Round 13 Flashback HYUNMIN,1 Round 15 HYUNMIN MaKo BeYN,1 Round 14 MaKo BeYN Flashback HYUNMIN,,,,,,,73,1,0
kaajak FNC,,2 Round 10 MaKo HYUNMIN Round 16 Flashback BeYN,,,,,,,,,41,0,0
Alfajer FNC,,2 Round 6 Flashback MaKo Round 12 HYUNMIN free1ng,,,,,,,,,58,0,0
free1ng DRX,,1 Round 14 Alfajer Chronicle,,,,1 Round 14 Chronicle,,,,,37,0,0
MaKo DRX,,,,,,,,,,,23,0,0
BeYN DRX,,2 Round 4 Alfajer kaajak Round 14 Boaster kaajak,1 Round 13 Alfajer Boaster Chronicle,,,,,,,,40,2,0
HYUNMIN DRX,,1 Round 5 kaajak crashies,,,,,,,,,51,0,0
Flashback DRX,,2 Round 1 kaajak crashies Round 7 Chronicle Alfajer,,,,,,,,,34,0,0
