,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
crashies FNC,,5 Round 3 MaKo Flashback Round 4 HYUNMIN MaKo Round 6 Flashback HYUNMIN Round 10 Flashback MaKo Round 14 free1ng Flashback,,,,,,,,,55,4,1
Boaster FNC,,3 Round 1 Flashback HYUNMIN Round 16 HYUNMIN BeYN Round 18 HYUNMIN Flashback,,,,,,,,,30,0,0
Chronicle FNC,,,1 Round 13 free1ng HYUNMIN MaKo,,,,,,,,26,1,0
kaajak FNC,,3 Round 8 Flashback HYUNMIN Round 19 free1ng MaKo Round 21 free1ng BeYN,1 Round 3 free1ng BeYN HYUNMIN,,,,,,,,54,0,0
Alfajer FNC,,3 Round 10 BeYN HYUNMIN Round 16 free1ng Flashback Round 19 HYUNMIN BeYN,1 Round 6 free1ng MaKo BeYN,1 Round 12 BeYN HYUNMIN free1ng MaKo,,,,,,,64,1,1
free1ng DRX,,2 Round 10 Chronicle crashies Round 17 Alfajer kaajak,3 Round 7 Boaster crashies Chronicle Round 9 kaajak Alfajer Chronicle Round 18 Alfajer crashies Boaster,,,2 Round 10 crashies Round 18 Boaster,,,,,72,0,2
MaKo DRX,,,,1 Round 11 kaajak crashies Chronicle Alfajer,,,,,,,33,2,0
BeYN DRX,,2 Round 6 Boaster Chronicle Round 21 Boaster Chronicle,,,,,,,,,40,3,0
HYUNMIN DRX,,5 Round 2 Chronicle crashies Round 5 kaajak crashies Round 9 Boaster crashies Round 15 Boaster Alfajer Round 20 Alfajer Boaster,1 Round 4 Alfajer kaajak Chronicle,1 Round 1 Chronicle kaajak Alfajer crashies,,,,,,,67,0,0
Flashback DRX,,5 Round 3 Alfajer Chronicle Round 5 Boaster Chronicle Round 10 Alfajer Boaster Round 20 kaajak Chronicle Round 21 Alfajer crashies,1 Round 2 Alfajer kaajak Boaster,,,,,,,,61,2,0
