Map,Round Number,Score,Winning Team,Winning Side,Win Method
2Lotus,1,"""0-1""",G2,Defenders,Elimination
2Lotus,2,"""0-2""",G2,Defenders,Elimination
2Lotus,3,"""0-3""",G2,Defenders,Elimination
2Lotus,4,"""1-3""",TL,Attackers,Elimination
2Lotus,5,"""1-4""",G2,Defenders,Defuse
2Lotus,6,"""2-4""",TL,Attackers,Elimination
2Lotus,7,"""3-4""",TL,Attackers,Elimination
2Lotus,8,"""4-4""",TL,Attackers,Elimination
2Lotus,9,"""5-4""",TL,Attackers,Elimination
2Lotus,10,"""5-5""",G2,Defenders,Elimination
2Lotus,11,"""5-6""",G2,Defenders,Elimination
2Lotus,12,"""6-6""",TL,Attackers,Elimination
2Lotus,13,"""7-6""",G2,Defenders,Defuse
2Lotus,14,"""8-6""",G2,Defenders,Defuse
2Lotus,15,"""8-7""",TL,Attackers,Elimination
2Lotus,16,"""9-7""",G2,Defenders,Defuse
2Lotus,17,"""10-7""",G2,Defenders,Elimination
2Lotus,18,"""11-7""",G2,Defenders,Defuse
2Lotus,19,"""12-7""",G2,Defenders,Defuse
2Lotus,20,"""13-7""",G2,Defenders,Elimination
2Lotus,21,"""""",,,
2Lotus,22,"""""",,,
2Lotus,23,"""""",,,
2Lotus,24,"""""",,,
