,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
C0M LEV,,5 Round 5 benjyfishy Boo Round 6 Wo0t Boo Round 7 benjyfishy RieNs Round 8 MiniBoo Boo C0M Round 23 RieNs Wo0t,1 Round 10 MiniBoo RieNs benjyfishy,,,1 Round 8 Boo,,,,,48,1,2
tex LEV,,5 Round 2 Wo0t MiniBoo Round 7 Boo Wo0t Round 8 Wo0t benjyfishy Round 15 Wo0t RieNs Round 26 Boo Wo0t,1 Round 28 MiniBoo Boo Wo0t,1 Round 3 benjyfishy MiniBoo Boo RieNs,,,,,,,64,0,0
Mazino LEV,,5 Round 2 RieNs Boo Round 6 RieNs benjyfishy Round 15 Boo benjyfishy Round 20 Wo0t RieNs Round 24 MiniBoo Wo0t,1 Round 21 MiniBoo Boo benjyfishy,,,1 Round 15 benjyfishy,,,,,45,7,0
aspas LEV,,4 Round 1 Wo0t benjyfishy Round 11 RieNs Wo0t Round 14 Wo0t benjyfishy Round 24 benjyfishy RieNs,1 Round 4 Boo Wo0t RieNs,,,1 Round 26 RieNs,,,,,43,1,1
kiNgg LEV,,4 Round 1 Boo RieNs Round 5 MiniBoo Wo0t Round 13 MiniBoo Wo0t Round 20 Boo benjyfishy,1 Round 27 Wo0t MiniBoo Boo,,,2 Round 1 RieNs Round 27 Boo,,,,,45,3,1
Boo TH,,7 Round 3 aspas Mazino Round 8 kiNgg aspas Round 12 kiNgg aspas Round 14 aspas tex Round 15 aspas tex Round 18 aspas C0M Round 28 kiNgg aspas,,,,2 Round 10 C0M Round 11 aspas,,,,,63,0,2
RieNs TH,,6 Round 5 aspas kiNgg Round 7 kiNgg Mazino Round 11 Mazino kiNgg Round 13 aspas kiNgg Round 24 Mazino C0M Round 26 kiNgg tex,,,,,,,,,41,1,0
MiniBoo TH,,5 Round 8 Mazino tex Round 11 C0M tex Round 16 Mazino C0M Round 17 C0M Mazino Round 27 aspas C0M,,1 Round 4 Mazino tex kiNgg aspas,,,,,,,53,1,0
Wo0t TH,,2 Round 12 Mazino C0M Round 19 Mazino kiNgg,,,,,,,,,37,9,0
benjyfishy TH,,7 Round 9 tex kiNgg Round 10 kiNgg Mazino Round 14 C0M kiNgg Round 18 tex kiNgg Round 21 aspas tex Round 22 C0M kiNgg Round 23 Mazino aspas,1 Round 1 C0M Mazino tex,,,,,,,,45,0,1
