Map,Round Number,Score,Winning Team,Winning Side,Win Method
1Icebox,1,"""0-1""",KRÜ,Attackers,Elimination
1Icebox,2,"""0-2""",KRÜ,Attackers,Elimination
1Icebox,3,"""1-2""",C9,Defenders,Defuse
1Icebox,4,"""2-2""",C9,Defenders,Defuse
1Icebox,5,"""2-3""",KRÜ,Attackers,Spike Detonation
1Icebox,6,"""3-3""",C9,Defenders,Defuse
1Icebox,7,"""3-4""",KRÜ,Attackers,Elimination
1Icebox,8,"""3-5""",KRÜ,Attackers,Elimination
1Icebox,9,"""4-5""",C9,Defenders,Defuse
1Icebox,10,"""5-5""",C9,Defenders,Defuse
1Icebox,11,"""5-6""",KRÜ,Attackers,Elimination
1Icebox,12,"""5-7""",KRÜ,Attackers,Elimination
1Icebox,13,"""5-8""",C9,Defenders,Elimination
1Icebox,14,"""5-9""",C9,Defenders,Elimination
1Icebox,15,"""6-9""",KRÜ,Attackers,Spike Detonation
1Icebox,16,"""6-10""",C9,Defenders,Time Expired
1Icebox,17,"""6-11""",C9,Defenders,Defuse
1Icebox,18,"""7-11""",KRÜ,Attackers,Elimination
1Icebox,19,"""7-12""",C9,Defenders,Defuse
1Icebox,20,"""7-13""",C9,Defenders,Elimination
1Icebox,21,"""""",,,
1Icebox,22,"""""",,,
1Icebox,23,"""""",,,
1Icebox,24,"""""",,,
