Map,Round Number,Score,Winning Team,Winning Side,Win Method
1Bind,1,"""0-1""",APK,Defenders,Defuse
1Bind,2,"""1-1""",FNC,Attackers,Spike Detonation
1Bind,3,"""1-2""",APK,Defenders,Elimination
1Bind,4,"""2-2""",FNC,Attackers,Elimination
1Bind,5,"""2-3""",APK,Defenders,Elimination
1Bind,6,"""2-4""",APK,Defenders,Elimination
1Bind,7,"""2-5""",APK,Defenders,Elimination
1Bind,8,"""3-5""",FNC,Attackers,Elimination
1Bind,9,"""4-5""",FNC,Attackers,Elimination
1Bind,10,"""4-6""",APK,Defenders,Elimination
1Bind,11,"""4-7""",APK,Defenders,Defuse
1Bind,12,"""5-7""",FNC,Attackers,Elimination
1Bind,13,"""5-8""",FNC,Attackers,Elimination
1Bind,14,"""5-9""",FNC,Attackers,Elimination
1Bind,15,"""5-10""",FNC,Attackers,Elimination
1Bind,16,"""5-11""",FNC,Attackers,Elimination
1Bind,17,"""5-12""",FNC,Attackers,Elimination
1Bind,18,"""5-13""",FNC,Attackers,Elimination
1Bind,19,"""""",,,
1Bind,20,"""""",,,
1Bind,21,"""""",,,
1Bind,22,"""""",,,
1Bind,23,"""""",,,
1Bind,24,"""""",,,
