Map,Round Number,Score,Winning Team,Winning Side,Win Method
1Abyss,1,"""1-0""",TYL,Attackers,Elimination
1Abyss,2,"""2-0""",TYL,Attackers,Elimination
1Abyss,3,"""2-1""",BLG,Defenders,Defuse
1Abyss,4,"""3-1""",TYL,Attackers,Elimination
1Abyss,5,"""4-1""",TYL,Attackers,Elimination
1Abyss,6,"""5-1""",TYL,Attackers,Elimination
1Abyss,7,"""5-2""",BLG,Defenders,Elimination
1Abyss,8,"""6-2""",TYL,Attackers,Spike Detonation
1Abyss,9,"""6-3""",BLG,Defenders,Defuse
1Abyss,10,"""6-4""",BLG,Defenders,Defuse
1Abyss,11,"""6-5""",BLG,Defenders,Elimination
1Abyss,12,"""6-6""",BLG,Defenders,Elimination
1Abyss,13,"""6-7""",TYL,Attackers,Elimination
1Abyss,14,"""6-8""",TYL,Attackers,Elimination
1Abyss,15,"""7-8""",BLG,Defenders,Defuse
1Abyss,16,"""8-8""",BLG,Defenders,Defuse
1Abyss,17,"""8-9""",TYL,Attackers,Elimination
1Abyss,18,"""9-9""",BLG,Defenders,Elimination
1Abyss,19,"""10-9""",BLG,Defenders,Time Expired
1Abyss,20,"""11-9""",BLG,Defenders,Elimination
1Abyss,21,"""12-9""",BLG,Defenders,Defuse
1Abyss,22,"""13-9""",BLG,Defenders,Elimination
1Abyss,23,"""""",,,
1Abyss,24,"""""",,,
