Player,Team,Map,Side,Agents,R2.0,ACS,K,D,A,K/D,KAST,ADR,HS%,FK,FD,FK/FD
vo0kashu,DRG,Map_2_2Icebox,All,Killjoy,,258,24,13,4,+11,69%,170,29%,1,1,0
SpiritZ1,DRG,Map_2_2Icebox,All,Reyna,,249,22,19,6,+3,58%,147,50%,3,5,-2
Nicc,DRG,Map_2_2Icebox,All,Gekko,,229,23,15,7,+8,73%,156,42%,3,1,+2
Akeman,DRG,Map_2_2Icebox,All,Neon,,193,16,21,6,-5,73%,130,27%,4,3,+1
Flex1n,DRG,Map_2_2Icebox,All,Harbor,,82,6,17,8,-11,73%,52,21%,1,4,-3
GuanG,NOVA,Map_2_2Icebox,All,Killjoy,,236,23,18,1,+5,62%,137,15%,3,0,+3
SWERL,NOVA,Map_2_2Icebox,All,Jett,,234,20,16,5,+4,77%,147,25%,3,3,0
Ezeir,NOVA,Map_2_2Icebox,All,Viper,,218,18,18,12,0,69%,147,25%,4,1,+3
cb,NOVA,Map_2_2Icebox,All,Gekko,,151,14,17,4,-3,62%,104,43%,4,5,-1
monk,NOVA,Map_2_2Icebox,All,Kayo,,119,10,22,15,-12,65%,76,35%,0,3,-3
vo0kashu,DRG,Map_2_2Icebox,Attack,Killjoy,,180,9,5,2,+4,69%,130,32%,0,1,-1
SpiritZ1,DRG,Map_2_2Icebox,Attack,Reyna,,274,13,8,4,+5,62%,160,50%,2,2,0
Nicc,DRG,Map_2_2Icebox,Attack,Gekko,,238,12,6,6,+6,77%,149,50%,2,0,+2
Akeman,DRG,Map_2_2Icebox,Attack,Neon,,191,8,11,2,-3,69%,128,29%,3,2,+1
Flex1n,DRG,Map_2_2Icebox,Attack,Harbor,,110,5,7,3,-2,85%,62,27%,1,0,+1
GuanG,NOVA,Map_2_2Icebox,Attack,Killjoy,,301,16,7,0,+9,69%,165,12%,1,0,+1
SWERL,NOVA,Map_2_2Icebox,Attack,Jett,,228,10,8,2,+2,69%,149,40%,1,1,0
Ezeir,NOVA,Map_2_2Icebox,Attack,Viper,,269,11,9,7,+2,77%,184,18%,4,0,+4
cb,NOVA,Map_2_2Icebox,Attack,Gekko,,159,8,8,1,0,62%,91,50%,3,1,+2
monk,NOVA,Map_2_2Icebox,Attack,Kayo,,75,3,12,3,-9,62%,58,56%,0,2,-2
vo0kashu,DRG,Map_2_2Icebox,Defend,Killjoy,,336,15,8,2,+7,69%,210,28%,1,0,+1
SpiritZ1,DRG,Map_2_2Icebox,Defend,Reyna,,224,9,11,2,-2,54%,134,50%,1,3,-2
Nicc,DRG,Map_2_2Icebox,Defend,Gekko,,220,11,9,1,+2,69%,163,36%,1,1,0
Akeman,DRG,Map_2_2Icebox,Defend,Neon,,195,8,10,4,-2,77%,132,26%,1,1,0
Flex1n,DRG,Map_2_2Icebox,Defend,Harbor,,54,1,10,5,-9,62%,42,13%,0,4,-4
GuanG,NOVA,Map_2_2Icebox,Defend,Killjoy,,171,7,11,1,-4,54%,109,21%,2,0,+2
SWERL,NOVA,Map_2_2Icebox,Defend,Jett,,240,10,8,3,+2,85%,145,16%,2,2,0
Ezeir,NOVA,Map_2_2Icebox,Defend,Viper,,167,7,9,5,-2,62%,110,50%,0,1,-1
cb,NOVA,Map_2_2Icebox,Defend,Gekko,,143,6,9,3,-3,62%,117,38%,1,4,-3
monk,NOVA,Map_2_2Icebox,Defend,Kayo,,163,7,10,12,-3,69%,94,24%,0,1,-1
