Player,Team,Map,Side,Agents,R2.0,ACS,K,D,A,K/D,KAST,ADR,HS%,FK,FD,FK/FD
SpiritZ1,DRG,Map_3_3Ascent,All,Yoru,1.58,301,20,10,2,+10,67%,204,37%,3,2,+1
vo0kashu,DRG,Map_3_3Ascent,All,Vyse,1.18,214,15,10,3,+5,83%,157,28%,1,1,0
Akeman,DRG,Map_3_3Ascent,All,Clove,1.14,200,13,10,5,+3,94%,153,33%,3,1,+2
Flex1n,DRG,Map_3_3Ascent,All,Omen,1.06,200,14,12,5,+2,89%,126,27%,4,1,+3
Nicc,DRG,Map_3_3Ascent,All,Fade,0.68,174,10,13,5,-3,89%,120,34%,1,1,0
SWERL,NOVA,Map_3_3Ascent,All,Jett,1.04,206,11,13,7,-2,78%,150,20%,1,2,-1
Ezeir,NOVA,Map_3_3Ascent,All,Omen,1.04,185,13,15,7,-2,61%,107,28%,2,4,-2
cb,NOVA,Map_3_3Ascent,All,Sova,0.86,197,12,15,4,-3,67%,127,33%,2,3,-1
monk,NOVA,Map_3_3Ascent,All,Kayo,0.84,165,9,14,10,-5,67%,120,18%,0,2,-2
GuanG,NOVA,Map_3_3Ascent,All,Killjoy,0.76,165,10,15,3,-5,83%,110,21%,1,1,0
SpiritZ1,DRG,Map_3_3Ascent,Attack,Yoru,2.49,398,9,2,1,+7,100%,270,43%,2,0,+2
vo0kashu,DRG,Map_3_3Ascent,Attack,Vyse,1.24,216,5,3,1,+2,100%,138,25%,1,0,+1
Akeman,DRG,Map_3_3Ascent,Attack,Clove,1.42,257,5,2,2,+3,100%,185,35%,1,0,+1
Flex1n,DRG,Map_3_3Ascent,Attack,Omen,1.40,182,5,2,1,+3,100%,110,40%,2,0,+2
Nicc,DRG,Map_3_3Ascent,Attack,Fade,0.26,11,0,3,1,-3,83%,7,0%,0,0,0
SWERL,NOVA,Map_3_3Ascent,Attack,Jett,1.01,200,7,9,5,-2,75%,156,14%,1,1,0
Ezeir,NOVA,Map_3_3Ascent,Attack,Omen,1.31,224,10,9,5,+1,75%,134,28%,2,2,0
cb,NOVA,Map_3_3Ascent,Attack,Sova,1.16,248,11,10,2,+1,75%,150,44%,2,1,+1
monk,NOVA,Map_3_3Ascent,Attack,Kayo,0.86,163,6,9,8,-3,67%,123,21%,0,1,-1
GuanG,NOVA,Map_3_3Ascent,Attack,Killjoy,0.91,217,9,11,2,-2,83%,140,23%,1,1,0
SpiritZ1,DRG,Map_3_3Ascent,Defend,Yoru,1.13,253,11,8,1,+3,50%,171,30%,1,2,-1
vo0kashu,DRG,Map_3_3Ascent,Defend,Vyse,1.16,213,10,7,2,+3,75%,167,31%,0,1,-1
Akeman,DRG,Map_3_3Ascent,Defend,Clove,0.99,172,8,8,3,0,92%,137,31%,2,1,+1
Flex1n,DRG,Map_3_3Ascent,Defend,Omen,0.88,209,9,10,4,-1,83%,134,24%,2,1,+1
Nicc,DRG,Map_3_3Ascent,Defend,Fade,0.89,256,10,10,4,0,92%,177,38%,1,1,0
SWERL,NOVA,Map_3_3Ascent,Defend,Jett,1.11,218,4,4,2,0,83%,138,33%,0,1,-1
Ezeir,NOVA,Map_3_3Ascent,Defend,Omen,0.49,107,3,6,2,-3,33%,53,29%,0,2,-2
cb,NOVA,Map_3_3Ascent,Defend,Sova,0.26,95,1,5,2,-4,50%,81,13%,0,2,-2
monk,NOVA,Map_3_3Ascent,Defend,Kayo,0.80,169,3,5,2,-2,67%,114,15%,0,1,-1
GuanG,NOVA,Map_3_3Ascent,Defend,Killjoy,0.46,61,1,4,1,-3,83%,50,17%,0,0,0
