,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
crashies FNC,,2 Round 1 xeus qRaxs Round 5 xeus qRaxs,2 Round 17 xeus AtaKaptan yetujey Round 21 xeus yetujey qRaxs,,,,,,,,56,2,0
Boaster FNC,,3 Round 2 xeus MrFaliN Round 12 AtaKaptan qRaxs Round 20 qRaxs yetujey,,,,,,,,,36,0,0
Chronicle FNC,,1 Round 3 xeus MrFaliN,1 Round 9 AtaKaptan yetujey MrFaliN,1 Round 4 yetujey MrFaliN qRaxs xeus,,,,,,,52,0,0
kaajak FNC,,2 Round 1 AtaKaptan MrFaliN Round 14 qRaxs MrFaliN,,,,,,,,,45,3,1
Alfajer FNC,,5 Round 5 yetujey AtaKaptan Round 8 xeus AtaKaptan Round 11 qRaxs MrFaliN Round 15 AtaKaptan qRaxs Round 21 MrFaliN AtaKaptan,,1 Round 7 xeus qRaxs yetujey MrFaliN,,,,,,,106,0,1
qRaxs FUT,,1 Round 10 Boaster crashies,,,,,,,,,40,1,0
AtaKaptan FUT,,1 Round 3 Chronicle kaajak,,,,,,,,,35,2,0
MrFaliN FUT,,1 Round 13 Alfajer crashies,,,,,,,,,19,2,0
yetujey FUT,,3 Round 7 crashies kaajak Round 10 Chronicle kaajak Round 14 Alfajer kaajak,,,,,,,,,53,0,1
xeus FUT,,2 Round 6 Chronicle Alfajer Round 8 Chronicle Boaster,2 Round 11 Alfajer Chronicle crashies Round 18 Boaster crashies Chronicle,1 Round 16 Chronicle Alfajer kaajak Boaster,,,,,,,59,1,0
