,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
crashies FNC,,3 Round 1 xeus qRaxs Round 15 xeus MrFaliN Round 19 AtaKaptan qRaxs,,,,,,,,,45,7,3
Boaster FNC,,2 Round 9 yetujey xeus Round 13 xeus MrFaliN,,,,,1 Round 4 yetujey MrFaliN,,,,49,2,0
Chronicle FNC,,5 Round 3 AtaKaptan MrFaliN Round 4 xeus AtaKaptan Round 11 xeus AtaKaptan Round 17 xeus MrFaliN Round 19 xeus MrFaliN,1 Round 5 xeus AtaKaptan MrFaliN,,,,,,,,77,0,0
kaajak FNC,,4 Round 12 AtaKaptan MrFaliN Round 13 yetujey AtaKaptan Round 17 AtaKaptan qRaxs Round 18 xeus MrFaliN,2 Round 8 yetujey qRaxs AtaKaptan Round 11 MrFaliN yetujey qRaxs,,,,,,,,52,0,0
Alfajer FNC,,3 Round 3 xeus yetujey Round 15 AtaKaptan qRaxs Round 16 AtaKaptan xeus,1 Round 2 yetujey xeus MrFaliN,,,,1 Round 3 yetujey xeus,,,,57,1,0
qRaxs FUT,,4 Round 7 Chronicle Alfajer Round 10 kaajak Boaster Round 13 crashies Boaster Round 14 Chronicle crashies,,,,1 Round 13 Boaster,,,,,42,2,0
AtaKaptan FUT,,1 Round 9 Chronicle kaajak,1 Round 18 Chronicle Alfajer kaajak,,,,,,,,49,1,0
MrFaliN FUT,,3 Round 1 Alfajer crashies Round 3 kaajak Boaster Round 7 kaajak crashies,1 Round 9 crashies Boaster Alfajer,,,,,,,,60,1,0
yetujey FUT,,1 Round 15 Alfajer kaajak,1 Round 4 Chronicle Alfajer Boaster yetujey,,,,,,,,28,0,1
xeus FUT,,,1 Round 1 kaajak Chronicle Boaster,,,,,,,,34,0,0
