Player,Team,Map,Side,Agents,R2.0,ACS,K,D,A,K/D,KAST,ADR,HS%,FK,FD,FK/FD
Verno,MIBR,Map_4_4Ascent,All,Tejo,1.26,278,21,15,6,+6,67%,180,34%,1,1,0
xenom,MIBR,Map_4_4Ascent,All,Omen,1.12,207,16,15,8,+1,67%,140,40%,0,3,-3
aspas,MIBR,Map_4_4Ascent,All,Jett,0.87,178,13,16,3,-3,62%,117,29%,3,4,-1
cortezia,MIBR,Map_4_4Ascent,All,Vyse,0.61,184,14,18,4,-4,62%,123,27%,2,2,0
artzin,MIBR,Map_4_4Ascent,All,Kayo,0.42,118,6,18,10,-12,57%,80,14%,0,5,-5
valyn,G2,Map_4_4Ascent,All,Omen,1.61,296,24,14,10,+10,90%,178,23%,1,1,0
leaf,G2,Map_4_4Ascent,All,Vyse,1.51,343,25,14,9,+11,90%,206,24%,4,2,+2
JonahP,G2,Map_4_4Ascent,All,Kayo,1.01,162,11,13,19,-2,81%,102,18%,3,0,+3
trent,G2,Map_4_4Ascent,All,Tejo,0.91,132,10,12,8,-2,67%,96,24%,3,2,+1
jawgemo,G2,Map_4_4Ascent,All,Waylay,0.61,152,12,17,3,-5,71%,76,19%,4,1,+3
Verno,MIBR,Map_4_4Ascent,Attack,Tejo,0.76,164,6,8,1,-2,67%,105,28%,0,0,0
xenom,MIBR,Map_4_4Ascent,Attack,Omen,1.18,266,8,8,3,0,78%,179,40%,0,1,-1
aspas,MIBR,Map_4_4Ascent,Attack,Jett,0.46,144,4,9,2,-5,56%,106,20%,1,2,-1
cortezia,MIBR,Map_4_4Ascent,Attack,Vyse,0.35,126,4,9,1,-5,44%,99,17%,1,1,0
artzin,MIBR,Map_4_4Ascent,Attack,Kayo,0.58,161,4,8,2,-4,33%,113,24%,0,3,-3
valyn,G2,Map_4_4Ascent,Attack,Omen,1.62,282,13,8,5,+5,92%,169,20%,0,1,-1
leaf,G2,Map_4_4Ascent,Attack,Vyse,1.57,350,14,8,4,+6,83%,218,33%,3,0,+3
JonahP,G2,Map_4_4Ascent,Attack,Kayo,0.55,82,3,9,9,-6,67%,43,33%,2,0,+2
trent,G2,Map_4_4Ascent,Attack,Tejo,0.36,74,2,8,4,-6,50%,53,33%,1,2,-1
jawgemo,G2,Map_4_4Ascent,Attack,Waylay,0.57,170,8,11,2,-3,67%,84,16%,2,1,+1
Verno,MIBR,Map_4_4Ascent,Defend,Tejo,1.62,364,15,7,5,+8,67%,235,38%,1,1,0
xenom,MIBR,Map_4_4Ascent,Defend,Omen,1.08,163,8,7,5,+1,58%,110,40%,0,2,-2
aspas,MIBR,Map_4_4Ascent,Defend,Jett,1.18,205,9,7,1,+2,67%,125,38%,2,2,0
cortezia,MIBR,Map_4_4Ascent,Defend,Vyse,0.81,228,10,9,3,+1,75%,142,33%,1,1,0
artzin,MIBR,Map_4_4Ascent,Defend,Kayo,0.30,87,2,10,8,-8,75%,56,5%,0,2,-2
valyn,G2,Map_4_4Ascent,Defend,Omen,1.60,316,11,6,5,+5,89%,190,29%,1,0,+1
leaf,G2,Map_4_4Ascent,Defend,Vyse,1.44,335,11,6,5,+5,100%,191,16%,1,2,-1
JonahP,G2,Map_4_4Ascent,Defend,Kayo,1.64,270,8,4,10,+4,100%,180,14%,1,0,+1
trent,G2,Map_4_4Ascent,Defend,Tejo,1.64,211,8,4,4,+4,89%,153,20%,2,0,+2
jawgemo,G2,Map_4_4Ascent,Defend,Waylay,0.65,129,4,6,1,-2,78%,66,33%,2,0,+2
