,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
UdoTan GE,,1 Round 4 invy Wild0reoo,,,,,,,,,41,0,0
ban GE,,1 Round 4 kellyS n1zzy,,1 Round 3 invy ZesBeeW Wild0reoo kellyS,,,,,,,56,1,0
Kr1stal GE,,1 Round 14 kellyS invy,,,,,,,,,22,5,0
Papi GE,,2 Round 16 n1zzy invy Round 17 Wild0reoo kellyS Papi,1 Round 18 ZesBeeW Wild0reoo invy,,,,,,,,57,0,0
yoman GE,,1 Round 1 ZesBeeW kellyS,,,,,1 Round 9 ZesBeeW Wild0reoo,,,,35,1,1
ZesBeeW TS,,3 Round 8 Kr1stal yoman Round 9 Kr1stal yoman ZesBeeW Round 11 yoman ban,,,,,,,,,44,1,0
kellyS TS,,3 Round 1 UdoTan ban Round 11 Kr1stal Papi Round 17 Kr1stal ban,,,,,,,,,42,0,1
invy TS,,1 Round 1 Kr1stal Papi,2 Round 3 UdoTan Kr1stal Papi Round 15 ban Papi UdoTan,,,,,,,,59,5,2
Wild0reoo TS,,5 Round 2 Kr1stal ban Round 10 Kr1stal ban Round 14 UdoTan Kr1stal Round 16 UdoTan ban Round 18 yoman ban,2 Round 7 ban UdoTan Kr1stal Round 13 ban UdoTan yoman,,,,,,,,104,0,0
n1zzy TS,,3 Round 2 UdoTan yoman Round 10 Papi UdoTan Round 17 UdoTan yoman,1 Round 12 Kr1stal ban Papi,,,2 Round 3 ban Round 17 Papi,,,,,64,0,0
