,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
UdoTan GE,,5 Round 1 invy n1zzy Round 15 Wild0reoo kellyS Round 16 Wild0reoo n1zzy Round 23 ZesBeeW Wild0reoo Round 24 Wild0reoo kellyS,,,,,,,,,36,0,0
ban GE,,3 Round 3 invy kellyS Round 15 n1zzy ZesBeeW ban Round 18 kellyS ZesBeeW,2 Round 10 kellyS Wild0reoo ZesBeeW Round 21 kellyS n1zzy invy,,,1 Round 10 ZesBeeW,,,,,62,0,1
Kr1stal GE,,1 Round 3 ZesBeeW n1zzy,1 Round 20 Wild0reoo invy ZesBeeW,1 Round 14 kellyS Wild0reoo invy n1zzy,,1 Round 19 n1zzy,,,,,50,3,0
Papi GE,,3 Round 2 kellyS Wild0reoo Round 4 ZesBeeW kellyS Round 18 Wild0reoo invy,2 Round 17 invy ZesBeeW Wild0reoo Round 22 kellyS Wild0reoo n1zzy,,,,,,,,57,5,0
yoman GE,,1 Round 1 kellyS Wild0reoo,1 Round 19 invy Wild0reoo kellyS,,,,,,,,32,3,0
ZesBeeW TS,,4 Round 12 yoman Kr1stal Round 17 UdoTan ban Round 21 UdoTan yoman Round 24 Kr1stal ban,3 Round 6 Papi UdoTan ban Round 7 Kr1stal UdoTan Papi Round 10 Papi yoman UdoTan,,,2 Round 1 UdoTan Round 20 Kr1stal,,,,,72,2,1
kellyS TS,,4 Round 8 Kr1stal Papi Round 11 yoman ban Round 18 UdoTan Papi Round 23 UdoTan Papi,,1 Round 9 UdoTan Papi yoman ban,,,,,,,55,2,0
invy TS,,2 Round 20 UdoTan ban Round 24 yoman Papi,,,,,,,,,42,6,1
Wild0reoo TS,,3 Round 8 ban UdoTan Round 12 UdoTan Papi Round 19 UdoTan Papi,2 Round 2 yoman UdoTan Kr1stal Round 13 UdoTan Papi Kr1stal,,,,,,,,45,1,0
n1zzy TS,,2 Round 6 yoman Kr1stal Round 19 ban yoman,2 Round 1 Papi Kr1stal yoman Round 4 Kr1stal yoman ban,,,,,1 Round 4 ban yoman Kr1stal,,,57,0,0
