,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
UdoTan GE,,7,1,,,,,,,,39,0,0
ban GE,,5,4,1,,1,,,,,54,1,4
Kr1stal GE,,4,4,1,,3,1,,,,48,8,2
Papi GE,,7,3,,,,,,,,54,7,0
yoman GE,,4,3,,,,1,,,,44,7,1
ZesBeeW TS,,10,4,,,2,,,,,52,3,1
kellyS TS,,9,1,1,,,,,,,51,3,1
invy TS,,4,2,,,,,,,,47,15,3
Wild0reoo TS,,13,5,,,1,,,,,69,3,0
n1zzy TS,,10,4,1,,2,,1,,,66,1,1
