,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
pryze 2G,,1 Round 15 trent JonahP,,,,1 Round 15 JonahP,,,,,60,4,0
lz 2G,,,,,,,,,,,37,1,0
silentzz 2G,,1 Round 17 trent JonahP,,,,,,,,,53,0,0
gobera 2G,,1 Round 7 trent jawgemo,,,,,,,,,43,1,0
spike 2G,,5 Round 3 trent valyn Round 4 valyn JonahP Round 9 BABYBAY jawgemo Round 12 JonahP trent Round 13 BABYBAY jawgemo,,,,,,,,,53,0,0
BABYBAY G2,,1 Round 1 spike lz,,,,,,,,,39,1,2
valyn G2,,4 Round 9 gobera silentzz Round 10 silentzz spike Round 11 lz silentzz Round 18 silentzz pryze,4 Round 1 gobera silentzz pryze Round 5 silentzz spike pryze Round 13 spike silentzz lz Round 17 lz silentzz gobera,,,,1 Round 17 silentzz gobera,,,,101,2,0
jawgemo G2,,1 Round 10 gobera lz,,,,,,,,,33,0,0
JonahP G2,,4 Round 3 silentzz pryze Round 7 silentzz gobera Round 16 lz pryze Round 18 lz gobera,2 Round 2 silentzz spike gobera Round 15 spike lz gobera,,,1 Round 7 gobera,,,,,91,1,0
trent G2,,4 Round 4 silentzz spike Round 11 gobera spike Round 13 gobera pryze Round 17 spike pryze,,1 Round 14 spike pryze silentzz gobera,,,,,,,51,1,1
