Map,Round Number,Score,Winning Team,Winning Side,Win Method
1Corrode,1,"""0-1""",FNC,Attackers,Elimination
1Corrode,2,"""0-2""",FNC,Attackers,Elimination
1Corrode,3,"""1-2""",NRG,Defenders,Elimination
1Corrode,4,"""2-2""",NRG,Defenders,Elimination
1Corrode,5,"""3-2""",NRG,Defenders,Defuse
1Corrode,6,"""4-2""",NRG,Defenders,Defuse
1Corrode,7,"""5-2""",NRG,Defenders,Defuse
1Corrode,8,"""6-2""",NRG,Defenders,Elimination
1Corrode,9,"""7-2""",NRG,Defenders,Defuse
1Corrode,10,"""8-2""",NRG,Defenders,Elimination
1Corrode,11,"""8-3""",FNC,Attackers,Elimination
1Corrode,12,"""9-3""",NRG,Defenders,Defuse
1Corrode,13,"""10-3""",FNC,Attackers,Elimination
1Corrode,14,"""11-3""",FNC,Attackers,Elimination
1Corrode,15,"""12-3""",FNC,Attackers,Elimination
1Corrode,16,"""13-3""",FNC,Attackers,Elimination
1Corrode,17,"""""",,,
1Corrode,18,"""""",,,
1Corrode,19,"""""",,,
1Corrode,20,"""""",,,
1Corrode,21,"""""",,,
1Corrode,22,"""""",,,
1Corrode,23,"""""",,,
1Corrode,24,"""""",,,
