,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
Flex1n BLG,,3 Round 6 keznit Shyy Round 15 mta keznit Round 16 Melser heat,,1 Round 10 heat Melser Shyy mta Flex1n,,2 Round 6 Shyy Round 10 mta,,,,,65,1,0
Knight BLG,,1 Round 3 Shyy keznit,,,,,,,,,29,6,0
whzy BLG,,4 Round 6 mta Melser Round 7 Melser heat Round 11 Shyy heat Round 16 Shyy mta,,,,,,,,,52,0,0
yosemite BLG,,4 Round 8 Shyy mta Round 11 Melser mta Round 13 Shyy mta Round 14 Shyy keznit,,,,,,,,,47,0,0
nephh BLG,,,1 Round 17 keznit mta Melser,,,,,,,,32,0,0
Melser KRÜ,,1 Round 12 whzy Knight,,,,,,,,,32,0,0
keznit KRÜ,,4 Round 1 Knight nephh Round 2 Knight yosemite Round 9 Knight nephh Round 13 Flex1n yosemite,,,,,,,,,54,0,1
heat KRÜ,,3 Round 9 whzy yosemite Round 13 whzy Knight Round 14 whzy yosemite,1 Round 17 whzy Knight yosemite,,,,1 Round 17 yosemite Flex1n,,,,85,4,3
Shyy KRÜ,,3 Round 7 whzy yosemite Round 8 Knight Flex1n Round 15 yosemite Flex1n,1 Round 6 whzy nephh yosemite,,,,,,,,66,0,1
mta KRÜ,,1 Round 3 whzy yosemite,2 Round 4 nephh Flex1n Knight Round 7 Knight nephh Flex1n,1 Round 10 whzy nephh yosemite Knight,,,,,,,73,0,0
