,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
Flex1n BLG,,6,,1,,2,,,,,64,3,0
Knight BLG,,3,1,1,,1,,,,,37,7,0
whzy BLG,,5,2,,,,,,,,50,1,0
yosemite BLG,,4,,,,,,,,,35,2,0
nephh BLG,,1,1,1,,,,,,,36,4,0
Melser KRÜ,,2,1,,,,,,,,39,1,0
keznit KRÜ,,6,,,,,,,,,65,2,3
heat KRÜ,,7,1,,,,1,,,,81,9,3
Shyy KRÜ,,10,2,,,,,,,,69,0,1
mta KRÜ,,2,3,1,,,,,,,61,0,1
