,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
Flex1n BLG,,3 Round 6 Shyy Melser Round 11 heat Melser Round 15 Melser mta,,,,,,,,,63,2,0
Knight BLG,,2 Round 1 Melser mta Round 21 mta keznit,1 Round 18 keznit Melser Shyy,1 Round 9 Shyy keznit heat Melser,,1 Round 18 Shyy,,,,,44,1,0
whzy BLG,,1 Round 1 Shyy keznit,2 Round 5 heat Melser Shyy Round 11 keznit Shyy mta,,,,,,,,48,1,0
yosemite BLG,,,,,,,,,,,23,2,0
nephh BLG,,1 Round 12 heat Shyy,,1 Round 2 keznit mta Melser Shyy,,,,,,,39,4,0
Melser KRÜ,,1 Round 16 Knight Flex1n,1 Round 12 yosemite Flex1n nephh,,,,,,,,46,1,0
keznit KRÜ,,2 Round 7 whzy yosemite Round 17 Knight Flex1n,,,,,,,,,76,2,2
heat KRÜ,,4 Round 1 yosemite whzy Round 9 Flex1n nephh Round 15 whzy Flex1n Round 19 yosemite Knight,,,,,,,,,76,5,0
Shyy KRÜ,,7 Round 3 whzy Flex1n Round 5 yosemite Flex1n Round 13 nephh Knight Round 14 whzy yosemite Round 18 Flex1n nephh Round 19 whzy nephh Round 20 yosemite nephh,1 Round 22 nephh Flex1n Knight,,,,,,,,71,0,0
mta KRÜ,,1 Round 17 nephh whzy,1 Round 10 Flex1n nephh Knight,,,,,,,,48,0,1
