(BANK) T1 NS (BANK),1 0.4k 0.2k,2 8.8k $$ 2.8k,3 0.6k $$$ $$ 15.4k,4 10.9k $ $$$ 6.4k,5 1.8k $$$ $$$ 10.0k,6 5.4k $$$ $$ 4.0k,7 10.3k $$ $$ 5.8k,8 0.9k $$$ $$$ 9.6k,9 9.1k $$ $$$ 4.9k,10 5.4k $$$ $$$ 3.1k,11 18.0k $$$ $ 7.1k,12 24.7k $$$ $$$ 0.4k
(BANK) T1 NS (BANK),13 0.2k 0.2k,14 8.9k $$ 2.2k,15 0.5k $$$ $$ 16.2k,16 2.3k $$ $$$ 3.5k,17 4.2k $$ $$ 8.7k,18 16.4k $$$ $$ 6.0k,19 20.3k $$$ $$$ 0.9k,20 24.6k $$$ $ 8.2k,21 28.2k $$$ $$$ 3.0k,22 14.6k $$$ $$$ 5.2k,23 21.4k $$$ $$ 0.5k,
