Player,Team,Map,Side,Agents,R2.0,ACS,K,D,A,K/D,KAST,ADR,HS%,FK,FD,FK/FD
Meiy,DFM,Map_1_1Abyss,All,Jett,1.62,322,32,18,1,+14,69%,210,40%,4,4,0
Jinboong,DFM,Map_1_1Abyss,All,Astra,0.89,201,19,19,3,0,65%,127,43%,1,4,-3
Art,DFM,Map_1_1Abyss,All,Sova,0.84,187,16,19,5,-3,69%,119,10%,3,4,-1
Akame,DFM,Map_1_1Abyss,All,Kayo,0.76,156,13,20,8,-7,77%,110,36%,1,2,-1
gyen,DFM,Map_1_1Abyss,All,Omen,0.73,133,13,18,8,-5,62%,93,30%,1,2,-1
Jemkin,RRQ,Map_1_1Abyss,All,Jett,1.34,267,25,18,5,+7,81%,169,22%,7,3,+4
Kushy,RRQ,Map_1_1Abyss,All,Sova,1.25,222,21,17,9,+4,77%,142,46%,2,1,+1
xffero,RRQ,Map_1_1Abyss,All,Astra,0.91,164,16,18,9,-2,73%,111,34%,2,1,+1
Monyet,RRQ,Map_1_1Abyss,All,Omen,0.88,172,18,19,8,-1,65%,114,44%,2,1,+1
Estrella,RRQ,Map_1_1Abyss,All,Kayo,0.76,174,14,21,16,-7,77%,118,15%,3,4,-1
Meiy,DFM,Map_1_1Abyss,Attack,Jett,1.50,302,16,9,0,+7,69%,197,36%,3,1,+2
Jinboong,DFM,Map_1_1Abyss,Attack,Astra,0.79,199,10,10,0,0,54%,112,53%,1,2,-1
Art,DFM,Map_1_1Abyss,Attack,Sova,0.75,142,6,8,1,-2,77%,95,15%,1,2,-1
Akame,DFM,Map_1_1Abyss,Attack,Kayo,0.67,151,6,10,3,-4,85%,96,25%,1,1,0
gyen,DFM,Map_1_1Abyss,Attack,Omen,0.87,176,8,9,6,-1,69%,108,30%,1,0,+1
Jemkin,RRQ,Map_1_1Abyss,Attack,Jett,1.14,255,12,10,2,+2,77%,178,32%,4,1,+3
Kushy,RRQ,Map_1_1Abyss,Attack,Sova,1.09,172,9,8,4,+1,69%,117,38%,1,0,+1
xffero,RRQ,Map_1_1Abyss,Attack,Astra,0.75,149,7,9,3,-2,62%,89,46%,1,0,+1
Monyet,RRQ,Map_1_1Abyss,Attack,Omen,1.24,245,13,10,3,+3,85%,163,41%,2,0,+2
Estrella,RRQ,Map_1_1Abyss,Attack,Kayo,0.82,182,7,10,11,-3,85%,120,24%,2,2,0
Meiy,DFM,Map_1_1Abyss,Defend,Jett,1.75,344,16,9,1,+7,69%,223,45%,1,3,-2
Jinboong,DFM,Map_1_1Abyss,Defend,Astra,0.98,203,9,9,3,0,77%,141,36%,0,2,-2
Art,DFM,Map_1_1Abyss,Defend,Sova,0.93,232,10,11,4,-1,62%,144,6%,2,2,0
Akame,DFM,Map_1_1Abyss,Defend,Kayo,0.85,161,7,10,5,-3,69%,123,50%,0,1,-1
gyen,DFM,Map_1_1Abyss,Defend,Omen,0.59,91,5,9,2,-4,54%,78,31%,0,2,-2
Jemkin,RRQ,Map_1_1Abyss,Defend,Jett,1.54,280,13,8,3,+5,85%,161,15%,3,2,+1
Kushy,RRQ,Map_1_1Abyss,Defend,Sova,1.41,274,12,9,5,+3,85%,167,53%,1,1,0
xffero,RRQ,Map_1_1Abyss,Defend,Astra,1.07,179,9,9,6,0,85%,133,28%,1,1,0
Monyet,RRQ,Map_1_1Abyss,Defend,Omen,0.51,100,5,9,5,-4,46%,65,56%,0,1,-1
Estrella,RRQ,Map_1_1Abyss,Defend,Kayo,0.70,167,7,11,5,-4,69%,115,8%,1,2,-1
