,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
Zellsis SEN,,4 Round 1 Asuna eeiu Round 6 Boostio eeiu Round 18 Asuna Boostio Round 19 Asuna zander,,,,,,,,,45,1,0
johnqt SEN,,1 Round 8 Cryocells Asuna,,,,,,,,,33,2,0
bang SEN,,3 Round 6 Asuna Cryocells Round 8 Boostio eeiu Round 10 Asuna eeiu,3 Round 11 eeiu zander Cryocells Round 12 zander eeiu Boostio Round 20 Boostio Cryocells zander,,,1 Round 11 Cryocells,1 Round 12 eeiu Boostio,,,,74,2,0
zekken SEN,,3 Round 14 eeiu Cryocells Round 19 Boostio eeiu Round 22 Asuna Boostio,,,,,,,,,49,1,0
N4RRATE SEN,,2 Round 5 Asuna Boostio Round 20 Asuna eeiu,,,,,,,,,37,0,0
Asuna 100T,,4 Round 10 johnqt N4RRATE Round 11 Zellsis johnqt Round 12 zekken N4RRATE Round 13 Zellsis johnqt,2 Round 9 zekken bang Zellsis Round 21 Zellsis N4RRATE zekken,,,,,,,,71,1,0
Boostio 100T,,2 Round 8 zekken N4RRATE Round 17 bang johnqt,,,,,,,,,42,2,0
eeiu 100T,,3 Round 4 johnqt zekken Round 6 N4RRATE zekken Round 16 Zellsis johnqt,,1 Round 2 zekken bang N4RRATE johnqt,,,,,,,64,3,0
Cryocells 100T,,7 Round 4 N4RRATE Zellsis Round 11 N4RRATE zekken Round 14 johnqt N4RRATE Round 15 N4RRATE johnqt Round 16 zekken bang Round 19 bang Zellsis Round 22 johnqt zekken,1 Round 1 zekken johnqt Zellsis,,,,,,,,64,0,0
zander 100T,,2 Round 7 johnqt zekken Round 15 zekken Zellsis,,,,,,,,,31,1,0
