,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
Zellsis SEN,,1 Round 11 Asuna eeiu,1 Round 9 Boostio zander eeiu,1 Round 2 Asuna zander Boostio eeiu,,,,,,,105,0,0
johnqt SEN,,2 Round 4 Cryocells eeiu Round 12 zander Asuna,1 Round 8 Boostio zander eeiu,,,,,,,,76,0,0
bang SEN,,5 Round 1 Asuna Cryocells Round 3 Cryocells eeiu Round 6 Boostio eeiu Round 10 zander Asuna Round 13 Asuna zander,,,,,,,,,74,0,0
zekken SEN,,4 Round 4 Asuna Boostio Round 5 zander Boostio Round 10 Boostio eeiu Round 14 Cryocells Boostio,,,,,,,,,62,0,0
N4RRATE SEN,,4 Round 5 eeiu Cryocells Round 11 Boostio zander Round 12 Boostio Cryocells Round 13 Cryocells eeiu,,,,,,,,,56,1,2
Asuna 100T,,,,,,,,,,,56,0,0
Boostio 100T,,1 Round 9 johnqt N4RRATE,,,,,,,,,39,2,0
eeiu 100T,,1 Round 3 zekken N4RRATE,,,,,,,,,30,0,0
Cryocells 100T,,1 Round 10 bang N4RRATE,,,,,,,,,54,1,0
zander 100T,,,,,,,,,,,26,0,0
