Player,Team,Map,Side,Agents,R2.0,ACS,K,D,A,K/D,KAST,ADR,HS%,FK,FD,FK/FD
Haodong,TEC,Map_1_1Fracture,All,Brimstone,,256,20,13,13,+7,,,,,,
Rb,TEC,Map_1_1Fracture,All,Fade,,221,17,18,8,-1,,,,,,
B1ack,TEC,Map_1_1Fracture,All,Breach,,221,17,16,11,+1,,,,,,
Abo,TEC,Map_1_1Fracture,All,Killjoy,,155,11,18,4,-7,,,,,,
Dynamite,TEC,Map_1_1Fracture,All,Raze,,153,11,21,3,-10,,,,,,
stew,JDG,Map_1_1Fracture,All,Neon,,254,21,12,4,+9,,,,,,
jkuro,JDG,Map_1_1Fracture,All,Brimstone,,243,18,15,10,+3,,,,,,
Z1yan,JDG,Map_1_1Fracture,All,Vyse,,240,19,15,7,+4,,,,,,
Babyblue,JDG,Map_1_1Fracture,All,Tejo,,177,15,17,3,-2,,,,,,
MrCANI,JDG,Map_1_1Fracture,All,Breach,,157,13,17,4,-4,,,,,,
Haodong,TEC,Map_1_1Fracture,Attack,Brimstone,,,,,,,,,
Rb,TEC,Map_1_1Fracture,Attack,Fade,,,,,,,,,
B1ack,TEC,Map_1_1Fracture,Attack,Breach,,,,,,,,,
Abo,TEC,Map_1_1Fracture,Attack,Killjoy,,,,,,,,,
Dynamite,TEC,Map_1_1Fracture,Attack,Raze,,,,,,,,,
stew,JDG,Map_1_1Fracture,Attack,Neon,,,,,,,,,
jkuro,JDG,Map_1_1Fracture,Attack,Brimstone,,,,,,,,,
Z1yan,JDG,Map_1_1Fracture,Attack,Vyse,,,,,,,,,
Babyblue,JDG,Map_1_1Fracture,Attack,Tejo,,,,,,,,,
MrCANI,JDG,Map_1_1Fracture,Attack,Breach,,,,,,,,,
Haodong,TEC,Map_1_1Fracture,Defend,Brimstone,,,,,,,,,
Rb,TEC,Map_1_1Fracture,Defend,Fade,,,,,,,,,
B1ack,TEC,Map_1_1Fracture,Defend,Breach,,,,,,,,,
Abo,TEC,Map_1_1Fracture,Defend,Killjoy,,,,,,,,,
Dynamite,TEC,Map_1_1Fracture,Defend,Raze,,,,,,,,,
stew,JDG,Map_1_1Fracture,Defend,Neon,,,,,,,,,
jkuro,JDG,Map_1_1Fracture,Defend,Brimstone,,,,,,,,,
Z1yan,JDG,Map_1_1Fracture,Defend,Vyse,,,,,,,,,
Babyblue,JDG,Map_1_1Fracture,Defend,Tejo,,,,,,,,,
MrCANI,JDG,Map_1_1Fracture,Defend,Breach,,,,,,,,,
