Map,Round Number,Score,Winning Team,Winning Side,Win Method
2Lotus,1,"""0-1""",DRX,Defenders,Defuse
2Lotus,2,"""0-2""",DRX,Defenders,Defuse
2Lotus,3,"""0-3""",DRX,Defenders,Defuse
2Lotus,4,"""0-4""",DRX,Defenders,Elimination
2Lotus,5,"""0-5""",DRX,Defenders,Elimination
2Lotus,6,"""1-5""",T1,Attackers,Elimination
2Lotus,7,"""1-6""",DRX,Defenders,Defuse
2Lotus,8,"""1-7""",DRX,Defenders,Defuse
2Lotus,9,"""2-7""",T1,Attackers,Elimination
2Lotus,10,"""3-7""",T1,Attackers,Spike Detonation
2Lotus,11,"""4-7""",T1,Attackers,Elimination
2Lotus,12,"""5-7""",T1,Attackers,Elimination
2Lotus,13,"""5-8""",T1,Attackers,Elimination
2Lotus,14,"""5-9""",T1,Attackers,Spike Detonation
2Lotus,15,"""6-9""",DRX,Defenders,Defuse
2Lotus,16,"""6-10""",T1,Attackers,Elimination
2Lotus,17,"""6-11""",T1,Attackers,Elimination
2Lotus,18,"""6-12""",T1,Attackers,Elimination
2Lotus,19,"""6-13""",T1,Attackers,Elimination
2Lotus,20,"""""",,,
2Lotus,21,"""""",,,
2Lotus,22,"""""",,,
2Lotus,23,"""""",,,
2Lotus,24,"""""",,,
