Player,Team,Map,Side,Agents,R2.0,ACS,K,D,A,K/D,KAST,ADR,HS%,FK,FD,FK/FD
ZmjjKK,EDG,All_Maps,All,"Neon, Jett",,237,59,47,14,+12,,,,,,
nobody,EDG,All_Maps,All,"Sova, Fade",,229,53,36,17,+17,,,,,,
Smoggy,EDG,All_Maps,All,Omen,,228,57,41,27,+16,,,,,,
CHICHOO,EDG,All_Maps,All,"Cypher, Vyse",,174,40,43,20,-3,,,,,,
Jieni7,EDG,All_Maps,All,"Breach, Kayo",,163,36,51,31,-15,,,,,,
Abo,TEC,All_Maps,All,"Killjoy, Deadlock",,248,58,46,9,+12,,,,,,
Coco,TEC,All_Maps,All,"Breach, Kayo",,211,46,45,39,+1,,,,,,
Haodong,TEC,All_Maps,All,Omen,,188,44,46,21,-2,,,,,,
TvirusLuke,TEC,All_Maps,All,"Neon, Jett",,180,38,56,12,-18,,,,,,
lucas,TEC,All_Maps,All,Tejo,,167,32,52,14,-20,,,,,,
ZmjjKK,EDG,All_Maps,Attack,"Neon, Jett",,,,,,,,,
nobody,EDG,All_Maps,Attack,"Sova, Fade",,,,,,,,,
Smoggy,EDG,All_Maps,Attack,Omen,,,,,,,,,
CHICHOO,EDG,All_Maps,Attack,"Cypher, Vyse",,,,,,,,,
Jieni7,EDG,All_Maps,Attack,"Breach, Kayo",,,,,,,,,
Abo,TEC,All_Maps,Attack,"Killjoy, Deadlock",,,,,,,,,
Coco,TEC,All_Maps,Attack,"Breach, Kayo",,,,,,,,,
Haodong,TEC,All_Maps,Attack,Omen,,,,,,,,,
TvirusLuke,TEC,All_Maps,Attack,"Neon, Jett",,,,,,,,,
lucas,TEC,All_Maps,Attack,Tejo,,,,,,,,,
ZmjjKK,EDG,All_Maps,Defend,"Neon, Jett",,,,,,,,,
nobody,EDG,All_Maps,Defend,"Sova, Fade",,,,,,,,,
Smoggy,EDG,All_Maps,Defend,Omen,,,,,,,,,
CHICHOO,EDG,All_Maps,Defend,"Cypher, Vyse",,,,,,,,,
Jieni7,EDG,All_Maps,Defend,"Breach, Kayo",,,,,,,,,
Abo,TEC,All_Maps,Defend,"Killjoy, Deadlock",,,,,,,,,
Coco,TEC,All_Maps,Defend,"Breach, Kayo",,,,,,,,,
Haodong,TEC,All_Maps,Defend,Omen,,,,,,,,,
TvirusLuke,TEC,All_Maps,Defend,"Neon, Jett",,,,,,,,,
lucas,TEC,All_Maps,Defend,Tejo,,,,,,,,,
