Player,Team,Map,Side,Agents,R2.0,ACS,K,D,A,K/D,KAST,ADR,HS%,FK,FD,FK/FD
Kai,TE,Map_3_3Icebox,All,Jett,1.58,356,21,10,2,+11,100%,207,17%,8,0,+8
LuoK1ng,TE,Map_3_3Icebox,All,Omen,1.30,232,14,9,7,+5,88%,129,33%,3,0,+3
MarT1n,TE,Map_3_3Icebox,All,Killjoy,1.30,224,13,7,5,+6,81%,169,27%,1,1,0
Biank,TE,Map_3_3Icebox,All,Sova,1.03,206,14,9,1,+5,81%,134,22%,1,1,0
FengF,TE,Map_3_3Icebox,All,Viper,0.76,157,10,11,1,-1,69%,109,42%,0,1,-1
Smoggy,EDG,Map_3_3Icebox,All,Viper,1.15,231,13,14,1,-1,56%,160,24%,0,2,-2
nobody,EDG,Map_3_3Icebox,All,Omen,0.78,183,10,15,3,-5,75%,125,35%,1,2,-1
ZmjjKK,EDG,Map_3_3Icebox,All,Jett,0.73,209,10,15,4,-5,44%,144,34%,1,6,-5
CHICHOO,EDG,Map_3_3Icebox,All,Killjoy,0.63,120,7,13,1,-6,38%,84,38%,1,3,-2
zjc,EDG,Map_3_3Icebox,All,Sova,0.57,140,6,15,6,-9,63%,97,32%,0,0,0
Kai,TE,Map_3_3Icebox,Attack,Jett,2.30,522,8,2,1,+6,100%,258,9%,2,0,+2
LuoK1ng,TE,Map_3_3Icebox,Attack,Omen,2.81,371,6,0,2,+6,100%,179,45%,0,0,0
MarT1n,TE,Map_3_3Icebox,Attack,Killjoy,0.56,76,1,2,1,-1,75%,81,25%,0,1,-1
Biank,TE,Map_3_3Icebox,Attack,Sova,0.69,131,2,2,0,0,100%,94,20%,0,1,-1
FengF,TE,Map_3_3Icebox,Attack,Viper,0.14,115,2,4,0,-2,50%,104,50%,0,0,0
Smoggy,EDG,Map_3_3Icebox,Attack,Viper,1.07,229,10,11,1,-1,58%,166,23%,0,2,-2
nobody,EDG,Map_3_3Icebox,Attack,Omen,0.67,146,6,11,2,-5,75%,100,41%,1,2,-1
ZmjjKK,EDG,Map_3_3Icebox,Attack,Jett,0.82,225,9,11,2,-2,42%,149,45%,0,5,-5
CHICHOO,EDG,Map_3_3Icebox,Attack,Killjoy,0.80,130,6,9,1,-3,42%,94,38%,0,2,-2
zjc,EDG,Map_3_3Icebox,Attack,Sova,0.72,151,5,11,6,-6,67%,106,35%,0,0,0
Kai,TE,Map_3_3Icebox,Defend,Jett,1.33,301,13,8,1,+5,100%,190,22%,6,0,+6
LuoK1ng,TE,Map_3_3Icebox,Defend,Omen,0.79,186,8,9,5,-1,83%,112,27%,3,0,+3
MarT1n,TE,Map_3_3Icebox,Defend,Killjoy,1.55,273,12,5,4,+7,83%,198,28%,1,0,+1
Biank,TE,Map_3_3Icebox,Defend,Sova,1.14,231,12,7,1,+5,75%,147,23%,1,0,+1
FengF,TE,Map_3_3Icebox,Defend,Viper,0.97,171,8,7,1,+1,75%,111,39%,0,1,-1
Smoggy,EDG,Map_3_3Icebox,Defend,Viper,1.39,237,3,3,0,0,50%,142,25%,0,0,0
nobody,EDG,Map_3_3Icebox,Defend,Omen,1.10,294,4,4,1,0,75%,200,29%,0,0,0
ZmjjKK,EDG,Map_3_3Icebox,Defend,Jett,0.47,161,1,4,2,-3,50%,129,17%,1,1,0
CHICHOO,EDG,Map_3_3Icebox,Defend,Killjoy,0.11,90,1,4,0,-3,25%,54,33%,1,1,0
zjc,EDG,Map_3_3Icebox,Defend,Sova,0.13,107,1,4,0,-3,50%,70,20%,0,0,0
